CNT,TIME,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV
50868,836.11621,0.55076,0.43528,835.7876,0.32861,1706,1
50886,836.41211,0.5089,0.35581,836.13281,0.2793,1707,1
50920,836.9707,0.4043,0.39047,836.47754,0.49316,1708,1
50951,837.48291,0.40426,0.36511,836.98682,0.49609,1709,1
50990,838.12061,0.46692,0.42596,837.49609,0.62451,1710,1
51056,839.20508,0.48403,0.42478,838.13721,1.06787,1711,1
51092,839.79639,0.55228,0.33267,839.27051,0.52588,1712,1
51110,840.09229,0.53724,0.41107,839.81299,0.2793,1713,1
51129,840.4043,0.56588,0.5294,840.1084,0.2959,1714,1
51146,840.68311,0.36,0.56313,840.46973,0.21338,1715,1
51160,840.91357,-0.01274,0.70537,840.74902,0.16455,1716,1
51195,841.48828,-0.10397,0.28796,840.979,0.50928,1717,1
51220,841.89893,-0.11037,0.30794,841.50488,0.39404,1718,1
51236,842.16162,-0.07866,0.36861,841.91553,0.24609,1719,1
51257,842.50684,-0.00809,0.48647,842.27686,0.22998,1720,1
51280,842.88477,0.30234,1.74413,842.62207,0.2627,1721,1
51299,843.19678,0.37526,1.68823,842.90137,0.29541,1722,1
51327,843.65674,0.44122,1.74418,843.21338,0.44336,1723,1
51350,844.03467,0.51262,0.6438,843.72266,0.31201,1724,1
51365,844.28125,0.46704,0.4497,844.05127,0.22998,1725,1
51388,844.65918,0.44769,0.37991,844.29785,0.36133,1726,1
51411,845.03711,0.43045,0.4271,844.67529,0.36182,1727,1
51434,845.41455,0.45772,0.48636,845.15186,0.2627,1728,1
51449,845.66113,0.36996,0.66692,845.48047,0.18066,1729,1
51744,850.50732,0.4651,1.12322,850.31006,0.19727,1730,1
51762,850.80322,0.41063,0.74342,850.57324,0.22998,1731,1
51776,851.0332,0.40804,0.63564,850.81982,0.21338,1732,1
51819,851.73975,0.64383,0.68562,851.44385,0.2959,1733,1
51872,852.61035,0.48984,1.16389,851.95313,0.65723,1734,1
51898,853.0376,0.301,1.24639,852.82373,0.21387,1735,1
51925,853.48096,0.23682,1.24167,853.0542,0.42676,1736,1
51982,854.41748,0.45031,1.26416,853.54688,0.87061,1737,1
52004,854.7793,0.47709,1.2425,854.43408,0.34521,1738,1
52034,855.27148,0.46594,1.21144,854.79541,0.47607,1739,1
52055,855.6167,0.43065,1.32711,855.28809,0.32861,1740,1
52070,855.86328,0.43956,1.3824,855.6333,0.22998,1741,1
52097,856.30713,0.41245,1.40282,856.17529,0.13184,1742,1
52141,857.02979,0.58851,1.45384,856.7666,0.26318,1743,1
52145,857.09668,0.62582,1.48821,857.04639,0.05029,1744,1
52165,857.42432,0.56458,1.80145,857.16113,0.26318,1745,1
52178,857.63721,0.53384,1.71981,857.44043,0.19678,1746,1
52300,859.6416,0.54418,1.79503,859.32959,0.31201,1747,1
52341,860.31543,0.96906,1.11183,860.10156,0.21387,1748,1
52367,860.74219,1.0053,0.86873,860.62744,0.11475,1749,1
52484,862.66455,0.8753,1.78993,861.94141,0.72314,1750,1
