	right_pupil_validity	right_gaze_point_on_display_area	left_gaze_origin_validity	system_time_stamp	right_gaze_origin_in_user_coordinate_system	left_gaze_point_in_user_coordinate_system	left_gaze_origin_in_user_coordinate_system	left_pupil_validity	right_pupil_diameter	left_gaze_origin_in_trackbox_coordinate_system	right_gaze_point_in_user_coordinate_system	left_pupil_diameter	right_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_validity	left_gaze_point_on_display_area	right_gaze_origin_in_trackbox_coordinate_system	device_time_stamp
2746	1	(-0.00827800016850233, 2.0197319984436035)	1	1565623381170000.0	(-11.941445350646973, 36.98677444458008, 734.1895141601562)	(-267.599609375, -335.4134216308594, -130.1264190673828)	(-75.84976196289062, 36.773529052734375, 730.4385375976562)	1.0	3.75381469727	(0.6423109769821167, 0.4081419110298157, 0.6705726385116577)	(-303.44195556640625, -304.9241943359375, -119.02919006347656)	3.20780944824	1.0	1.0	1.0	(0.05175945162773132, 2.11635160446167)	(0.5174216628074646, 0.40886932611465454, 0.6704351902008057)	1978141877.0
2747	1	(-0.00016962339577730745, 2.0240139961242676)	1	1565623381180000.0	(-12.284789085388184, 37.38813018798828, 733.9169921875)	(-267.0008850097656, -334.8835754394531, -129.93353271484375)	(-76.42070770263672, 37.46682357788086, 729.8051147460938)	1.0	3.74594116211	(0.643545389175415, 0.4062451422214508, 0.6695024371147156)	(-298.6012878417969, -306.2752990722656, -119.52094268798828)	3.19410705566	1.0	1.0	1.0	(0.052762340754270554, 2.1146724224090576)	(0.5180937647819519, 0.40778881311416626, 0.6699427366256714)	1978152980.0
2748	1	(-0.0011737829772755504, 2.02377986907959)	1	1565623381190000.0	(-12.445294380187988, 37.63188171386719, 733.6852416992188)	(-267.0008850097656, -334.8835754394531, -129.93353271484375)	(-76.42070770263672, 37.46682357788086, 729.8051147460938)	1.0	3.7366485595699994	(0.643545389175415, 0.4062451422214508, 0.6695024371147156)	(-299.20074462890625, -306.20147705078125, -119.49408721923828)	3.19410705566	1.0	1.0	1.0	(0.052762340754270554, 2.1146724224090576)	(0.5184109807014465, 0.40712395310401917, 0.6695102453231812)	1978164083.0
2749	1	(-0.006758498959243298, 2.0347635746002197)	1	1565623381200000.0	(-12.604150772094727, 37.91484069824219, 733.303466796875)	(-267.0008850097656, -334.8835754394531, -129.93353271484375)	(-76.42070770263672, 37.46682357788086, 729.8051147460938)	1.0	3.72494506836	(0.643545389175415, 0.4062451422214508, 0.6695024371147156)	(-302.5348205566406, -309.66754150390625, -120.75563049316406)	3.19410705566	1.0	1.0	1.0	(0.052762340754270554, 2.1146724224090576)	(0.5187296271324158, 0.40633681416511536, 0.6687823534011841)	1978175186.0
2750	1	(-0.027034029364585876, 2.0455188751220703)	1	1565623381210000.0	(-12.74399185180664, 38.20486068725586, 732.9378051757812)	(-260.108154296875, -331.58856201171875, -128.73423767089844)	(-76.92693328857422, 38.411502838134766, 728.7249145507812)	1.0	3.76080322266	(0.6447442770004272, 0.4036286175251007, 0.6675601601600647)	(-314.6393127441406, -313.0614318847656, -121.99095153808594)	3.15672302246	1.0	1.0	1.0	(0.06430795043706894, 2.1042304039001465)	(0.5190110206604004, 0.40553298592567444, 0.6680870652198792)	1978186289.0
2751	1	(-0.014806383289396763, 2.0474345684051514)	1	1565623381230000.0	(-13.05785083770752, 38.80324935913086, 732.7886962890625)	(-260.108154296875, -331.58856201171875, -128.73423767089844)	(-76.92693328857422, 38.411502838134766, 728.7249145507812)	1.0	3.78213500977	(0.6447442770004272, 0.4036286175251007, 0.6675601601600647)	(-307.3393859863281, -313.66607666015625, -122.21098327636719)	3.15672302246	1.0	1.0	1.0	(0.06430795043706894, 2.1042304039001465)	(0.5196210741996765, 0.40395504236221313, 0.6678630113601685)	1978197392.0
2752	1	(-0.033749375492334366, 2.0668153762817383)	1	1565623381240000.0	(-13.23348617553711, 39.17809295654297, 732.8235473632812)	(-260.108154296875, -331.58856201171875, -128.73423767089844)	(-76.92693328857422, 38.411502838134766, 728.7249145507812)	1.0	3.75640869141	(0.6447442770004272, 0.4036286175251007, 0.6675601601600647)	(-318.64837646484375, -319.78179931640625, -124.43692779541016)	3.15672302246	1.0	1.0	1.0	(0.06430795043706894, 2.1042304039001465)	(0.5199580788612366, 0.4029843807220459, 0.6679787635803223)	1978208495.0
2753	1	(-0.033749375492334366, 2.0668153762817383)	1	1565623381250000.0	(-13.23348617553711, 39.17809295654297, 732.8235473632812)	(-260.5780029296875, -330.2945251464844, -128.26327514648438)	(-77.39147186279297, 39.31122970581055, 728.4512939453125)	1.0	3.75640869141	(0.6456983685493469, 0.4012371301651001, 0.6672097444534302)	(-318.64837646484375, -319.78179931640625, -124.43692779541016)	3.14633178711	1.0	1.0	1.0	(0.06352093815803528, 2.1001298427581787)	(0.5199580788612366, 0.4029843807220459, 0.6679787635803223)	1978219599.0
2754	1	(-0.01635880209505558, 2.055962562561035)	1	1565623381260000.0	(-13.512187004089355, 40.22527313232422, 731.8276977539062)	(-250.37826538085938, -335.0431823730469, -129.99163818359375)	(-77.37580871582031, 39.4366455078125, 728.294189453125)	1.0	3.69134521484	(0.6456987261772156, 0.4008876383304596, 0.6669078469276428)	(-308.26617431640625, -316.3570556640625, -123.19043731689453)	3.17012023926	1.0	1.0	1.0	(0.08060595393180847, 2.115178346633911)	(0.5205251574516296, 0.4001195430755615, 0.6661137938499451)	1978230702.0
2755	1	(-0.01635880209505558, 2.055962562561035)	1	1565623381270000.0	(-13.512187004089355, 40.22527313232422, 731.8276977539062)	(-250.37826538085938, -335.0431823730469, -129.99163818359375)	(-77.37580871582031, 39.4366455078125, 728.294189453125)	1.0	3.69134521484	(0.6456987261772156, 0.4008876383304596, 0.6669078469276428)	(-308.26617431640625, -316.3570556640625, -123.19043731689453)	3.17012023926	1.0	1.0	1.0	(0.08060595393180847, 2.115178346633911)	(0.5205251574516296, 0.4001195430755615, 0.6661137938499451)	1978241805.0
2756	1	(-0.01635880209505558, 2.055962562561035)	1	1565623381280000.0	(-13.512187004089355, 40.22527313232422, 731.8276977539062)	(-221.92034912109375, -348.2921447753906, -134.81385803222656)	(-77.33209228515625, 39.78656005859375, 727.8556518554688)	1.0	3.69134521484	(0.6456999778747559, 0.3999117910861969, 0.6660656929016113)	(-308.26617431640625, -316.3570556640625, -123.19043731689453)	3.2364959716799997	1.0	1.0	1.0	(0.12827415764331818, 2.157163619995117)	(0.5205251574516296, 0.4001195430755615, 0.6661137938499451)	1978252908.0
2757	0	(nan, nan)	0	1565623381290000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978264011.0
2758	0	(nan, nan)	0	1565623381300000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978275114.0
2759	0	(nan, nan)	0	1565623381310000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978286217.0
2760	0	(nan, nan)	0	1565623381330000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978297320.0
2761	0	(nan, nan)	0	1565623381340000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978308424.0
2762	0	(nan, nan)	0	1565623381350000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978319527.0
2763	0	(nan, nan)	0	1565623381360000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978330630.0
2764	0	(nan, nan)	0	1565623381370000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978341733.0
2765	0	(nan, nan)	0	1565623381380000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978352836.0
2766	0	(nan, nan)	0	1565623381390000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978363939.0
2767	0	(nan, nan)	0	1565623381400000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1978375042.0
2768	0	(nan, nan)	1	1565623381410000.0	(nan, nan, nan)	(69.36029815673828, -171.90745544433594, -70.61504364013672)	(-74.53316497802734, 38.54252624511719, 727.269287109375)	1.0		(0.6403540372848511, 0.4031132161617279, 0.6641876101493835)	(nan, nan, nan)	2.93515014648	0.0	1.0	0.0	(0.616181492805481, 1.598206877708435)	(nan, nan, nan)	1978386145.0
2769	0	(nan, nan)	1	1565623381430000.0	(nan, nan, nan)	(72.23313903808594, -160.73941040039062, -66.55024719238281)	(-74.44027709960938, 38.460296630859375, 727.2838134765625)	1.0		(0.6401700973510742, 0.40333130955696106, 0.6641889810562134)	(nan, nan, nan)	3.11074829102	0.0	1.0	0.0	(0.6209936141967773, 1.56281578540802)	(nan, nan, nan)	1978397249.0
2770	1	(0.5927568078041077, 1.7286041975021362)	1	1565623381440000.0	(-9.289679527282715, 38.71369552612305, 731.111083984375)	(82.21614074707031, -166.89500427246094, -68.79068756103516)	(-74.39054870605469, 38.393585205078125, 727.2902221679688)	1.0	3.25425720215	(0.640072226524353, 0.40350717306137085, 0.6641844511032104)	(55.37580490112305, -213.05569458007812, -85.59185791015625)	3.10430908203	1.0	1.0	1.0	(0.6377155780792236, 1.582322597503662)	(0.5123218297958374, 0.4040028154850006, 0.6643885374069214)	1978408352.0
2771	1	(0.584562361240387, 1.6189855337142944)	1	1565623381450000.0	(-9.124276161193848, 38.61682891845703, 730.9490966796875)	(87.62293243408203, -162.47067260742188, -67.18035888671875)	(-74.14144134521484, 38.2114372253418, 727.234130859375)	1.0	3.40084838867	(0.6395975947380066, 0.4039785861968994, 0.6640035510063171)	(50.48371505737305, -178.4643096923828, -73.0016098022461)	3.15585327148	1.0	1.0	1.0	(0.6467721462249756, 1.5683022737503052)	(0.5120036602020264, 0.4042346775531769, 0.6640506386756897)	1978419455.0
2772	1	(0.5944381952285767, 1.6536730527877808)	1	1565623381460000.0	(-9.039685249328613, 38.593833923339844, 730.9382934570312)	(88.4126968383789, -172.72860717773438, -70.91392517089844)	(-73.95231628417969, 38.12867736816406, 727.2100830078125)	1.0	3.34722900391	(0.6392328143119812, 0.4041939377784729, 0.663908839225769)	(56.37963104248047, -189.4103546142578, -76.98564910888672)	3.0727996826200004	1.0	1.0	1.0	(0.6480950117111206, 1.600809097290039)	(0.511838972568512, 0.40429410338401794, 0.6640245318412781)	1978430558.0
2773	1	(0.5990962386131287, 1.6095707416534424)	1	1565623381470000.0	(-8.856678009033203, 38.524078369140625, 730.631591796875)	(78.30612182617188, -160.66989135742188, -66.5249252319336)	(-73.74689483642578, 38.092567443847656, 726.9684448242188)	1.0	3.44219970703	(0.6388787031173706, 0.4042574465274811, 0.6633835434913635)	(59.160438537597656, -175.4934539794922, -71.9202880859375)	3.1375885009799998	1.0	1.0	1.0	(0.6311661005020142, 1.5625953674316406)	(0.5114893317222595, 0.4044358432292938, 0.6634002923965454)	1978441661.0
2774	1	(0.6192562580108643, 1.6486365795135498)	1	1565623381480000.0	(-8.628939628601074, 38.46308135986328, 730.3458251953125)	(76.08321380615234, -162.4178466796875, -67.16114807128906)	(-73.33601379394531, 38.076175689697266, 726.15966796875)	1.0	3.42250061035	(0.6382333040237427, 0.4041934609413147, 0.6616920232772827)	(71.19596099853516, -187.82107543945312, -76.40716552734375)	3.12158203125	1.0	1.0	1.0	(0.6274425983428955, 1.5681345462799072)	(0.5110514163970947, 0.4045582413673401, 0.6628175973892212)	1978452764.0
2775	1	(0.5821487903594971, 1.5326451063156128)	1	1565623381490000.0	(-8.224132537841797, 38.41874313354492, 729.289794921875)	(74.71417999267578, -161.5980987548828, -66.86277770996094)	(-73.0936279296875, 38.11660385131836, 725.5712280273438)	1.0	3.6623535156199996	(0.6378731727600098, 0.4040089547634125, 0.6604782938957214)	(49.04276657104492, -151.21878051757812, -63.08500671386719)	3.13107299805	1.0	1.0	1.0	(0.6251494288444519, 1.5655368566513062)	(0.5102832317352295, 0.40453365445137024, 0.6606947183609009)	1978463867.0
2776	1	(0.5534424185752869, 1.5171635150909424)	1	1565623381500000.0	(-7.892673015594482, 38.409664154052734, 728.6484375)	(77.83987426757812, -167.0139617919922, -68.83401489257812)	(-72.89224243164062, 38.17473602294922, 725.0218505859375)	1.0	3.6955871582	(0.6375852227210999, 0.4037826955318451, 0.6593523025512695)	(31.905078887939453, -146.33338928222656, -61.30689239501953)	3.09902954102	1.0	1.0	1.0	(0.6303851008415222, 1.5826995372772217)	(0.5096477270126343, 0.40447312593460083, 0.6594056487083435)	1978474970.0
2777	1	(0.580742359161377, 1.5243422985076904)	1	1565623381510000.0	(-7.61759090423584, 38.49969482421875, 727.5164184570312)	(79.59148406982422, -166.5936279296875, -68.68103790283203)	(-72.4329605102539, 38.33872604370117, 723.9279174804688)	1.0	3.58090209961	(0.6368951797485352, 0.40320512652397156, 0.6571040153503418)	(48.203128814697266, -148.59872436523438, -62.131404876708984)	3.09625244141	1.0	1.0	1.0	(0.6333191394805908, 1.5813676118850708)	(0.5091303586959839, 0.40408480167388916, 0.6571484208106995)	1978486074.0
2778	1	(0.5848080515861511, 1.533677101135254)	1	1565623381530000.0	(-7.358827590942383, 38.604408264160156, 726.7755126953125)	(79.22500610351562, -166.24562072753906, -68.55439758300781)	(-72.1830062866211, 38.463436126708984, 723.3674926757812)	1.0	3.55389404297	(0.636511504650116, 0.4028017520904541, 0.6559537649154663)	(50.63036346435547, -151.54444885253906, -63.203548431396484)	3.0917510986299996	1.0	1.0	1.0	(0.6327053308486938, 1.5802648067474365)	(0.5086357593536377, 0.4037110209465027, 0.6556745767593384)	1978497177.0
2779	1	(0.5864566564559937, 1.5416585206985474)	1	1565623381540000.0	(-7.244054317474365, 38.68642044067383, 726.4063720703125)	(78.92984008789062, -169.4132080078125, -69.70726013183594)	(-71.93074798583984, 38.60404586791992, 722.8701171875)	1.0	3.5576629638699995	(0.6361101865768433, 0.40236496925354004, 0.6549302935600281)	(51.61459732055664, -154.06307983398438, -64.12025451660156)	3.06314086914	1.0	1.0	1.0	(0.632210910320282, 1.5903027057647705)	(0.508416473865509, 0.40344616770744324, 0.6549437046051025)	1978508280.0
2780	1	(0.5800352096557617, 1.5403952598571777)	1	1565623381550000.0	(-6.834059238433838, 38.95340347290039, 725.4431762695312)	(73.88025665283203, -165.16253662109375, -68.16011047363281)	(-71.41416931152344, 38.948341369628906, 721.9176025390625)	1.0	3.55392456055	(0.6352730989456177, 0.4013296365737915, 0.6529721617698669)	(47.78098678588867, -153.6644287109375, -63.97517013549805)	3.06524658203	1.0	1.0	1.0	(0.6237525939941406, 1.5768324136734009)	(0.507625162601471, 0.4026162028312683, 0.6530407667160034)	1978519383.0
2781	1	(0.5820299983024597, 1.5279600620269775)	1	1565623381560000.0	(-6.62129545211792, 39.11417007446289, 724.9555053710938)	(72.75623321533203, -162.86831665039062, -67.32505798339844)	(-71.15373992919922, 39.15547561645508, 721.4298706054688)	1.0	3.5655517578099998	(0.6348512768745422, 0.4007171094417572, 0.6519739031791687)	(48.97188949584961, -149.74032592773438, -62.546913146972656)	3.06927490234	1.0	1.0	1.0	(0.6218697428703308, 1.5695619583129883)	(0.5072132349014282, 0.4021280109882355, 0.6520801782608032)	1978530486.0
2782	1	(0.5792819857597351, 1.506260871887207)	1	1565623381570000.0	(-6.393228530883789, 39.30942916870117, 724.6104736328125)	(71.03880310058594, -162.25918579101562, -67.1033706665039)	(-70.92202758789062, 39.36856460571289, 721.1435546875)	1.0	3.5924987793	(0.6344466209411621, 0.4001169800758362, 0.651382565498352)	(47.331268310546875, -142.89288330078125, -60.05462646484375)	3.0600128173799996	1.0	1.0	1.0	(0.6189930438995361, 1.567631721496582)	(0.5067678093910217, 0.40156906843185425, 0.6514081954956055)	1978541589.0
2783	1	(0.5832041501998901, 1.4919899702072144)	1	1565623381580000.0	(-5.965606689453125, 39.706214904785156, 724.0440673828125)	(75.28932189941406, -165.1894073486328, -68.16990661621094)	(-70.42373657226562, 39.86143112182617, 720.5978393554688)	1.0	3.6058807373	(0.6335614323616028, 0.3987436592578888, 0.6502547860145569)	(49.67282485961914, -138.38954162597656, -58.41552734375)	3.03620910645	1.0	1.0	1.0	(0.6261128187179565, 1.5769176483154297)	(0.5059299468994141, 0.4004506468772888, 0.6503129601478577)	1978552692.0
2784	1	(0.5929479002952576, 1.4991542100906372)	1	1565623381590000.0	(-5.688481330871582, 39.95787048339844, 723.8408203125)	(82.20989990234375, -160.56427001953125, -66.48649597167969)	(-70.09429168701172, 40.16189956665039, 720.4138793945312)	1.0	3.61196899414	(0.632941722869873, 0.39792782068252563, 0.6498584151268005)	(55.48988723754883, -140.6503143310547, -59.23836135864258)	3.07667541504	1.0	1.0	1.0	(0.6377050876617432, 1.5622607469558716)	(0.5053838491439819, 0.3997631371021271, 0.6499304175376892)	1978563795.0
2785	1	(0.6226791739463806, 1.5108261108398438)	1	1565623381600000.0	(-5.306208610534668, 40.2438850402832, 723.0281372070312)	(94.10920715332031, -153.36392211914062, -63.86577606201172)	(-69.66434478759766, 40.44429397583008, 719.709716796875)	1.0	3.57403564453	(0.6322224140167236, 0.397082656621933, 0.6484073400497437)	(73.23947143554688, -144.33351135253906, -60.57895278930664)	3.0898895263700004	1.0	1.0	1.0	(0.6576368808746338, 1.5394431352615356)	(0.504638135433197, 0.3988969027996063, 0.6483333706855774)	1978574899.0
2786	1	(0.690680742263794, 1.4902421236038208)	1	1565623381610000.0	(-4.535968780517578, 40.81686782836914, 721.8224487304688)	(107.52389526367188, -144.8703155517578, -60.77433395385742)	(-69.07723999023438, 40.83345413208008, 718.9884643554688)	1.0	3.55992126465	(0.6311922669410706, 0.3959529399871826, 0.6469048857688904)	(113.83638000488281, -137.83802795410156, -58.21484375)	3.16331481934	1.0	1.0	1.0	(0.680107057094574, 1.5125272274017334)	(0.5031253099441528, 0.3972187340259552, 0.645979642868042)	1978586002.0
2787	1	(0.7163128852844238, 1.476950764656067)	1	1565623381630000.0	(-4.227262496948242, 41.045711517333984, 721.2329711914062)	(136.54991149902344, -133.35829162597656, -56.584312438964844)	(-68.27961730957031, 41.37181854248047, 717.8120727539062)	1.0	3.52487182617	(0.6298262476921082, 0.39435872435569763, 0.6444761753082275)	(129.1387939453125, -133.64378356933594, -56.68827819824219)	3.1527252197299998	1.0	1.0	1.0	(0.728726863861084, 1.476046085357666)	(0.5025187134742737, 0.39653074741363525, 0.6448246836662292)	1978597105.0
2788	1	(0.7286620140075684, 1.4577131271362305)	1	1565623381640000.0	(-3.905492067337036, 41.35040283203125, 721.9312133789062)	(148.5907745361328, -133.0148162841797, -56.4593391418457)	(-67.74589538574219, 42.084712982177734, 719.2307739257812)	1.0	3.5458526611300005	(0.628494143486023, 0.39269888401031494, 0.6472781896591187)	(136.51123046875, -127.57319641113281, -54.478763580322266)	3.12503051758	1.0	1.0	1.0	(0.7488958239555359, 1.4749575853347778)	(0.5018714666366577, 0.39583635330200195, 0.6462500095367432)	1978608208.0
2789	1	(0.7353910207748413, 1.4366258382797241)	1	1565623381650000.0	(-3.3692121505737305, 41.82987976074219, 722.7725830078125)	(151.4466094970703, -132.37017822265625, -56.22468948364258)	(-67.5244369506836, 42.351261138916016, 719.5943603515625)	1.0	3.56562805176	(0.6279850006103516, 0.3920540511608124, 0.6479905843734741)	(140.52842712402344, -120.91883087158203, -52.056758880615234)	3.09124755859	1.0	1.0	1.0	(0.7536793947219849, 1.472914695739746)	(0.5007985234260559, 0.39470741152763367, 0.647979736328125)	1978619311.0
2790	1	(0.7351427674293518, 1.4281376600265503)	1	1565623381660000.0	(-3.132774829864502, 42.017662048339844, 723.1563720703125)	(150.35511779785156, -132.2349853515625, -56.17546844482422)	(-67.34410858154297, 42.559898376464844, 719.9678344726562)	1.0	3.59757995605	(0.627556562423706, 0.39156386256217957, 0.6487239003181458)	(140.3802032470703, -118.24031066894531, -51.08185958862305)	3.08670043945	1.0	1.0	1.0	(0.7518512010574341, 1.4724862575531006)	(0.50032639503479, 0.39427462220191956, 0.6487656235694885)	1978630414.0
2791	1	(0.7320646643638611, 1.4123531579971313)	1	1565623381670000.0	(-2.828368902206421, 42.18202590942383, 722.9757690429688)	(152.60552978515625, -134.6854705810547, -57.06736755371094)	(-67.06930541992188, 42.75865173339844, 719.8390502929688)	1.0	3.63972473145	(0.6270340085029602, 0.39102208614349365, 0.6484403014183044)	(138.5426025390625, -113.2593765258789, -49.268943786621094)	3.09567260742	1.0	1.0	1.0	(0.7556207180023193, 1.4802517890930176)	(0.49972495436668396, 0.39381811022758484, 0.6484216451644897)	1978641517.0
2792	1	(0.7304992079734802, 1.4108957052230835)	1	1565623381680000.0	(-2.290750741958618, 42.415992736816406, 722.7932739257812)	(153.579833984375, -131.1605224609375, -55.78440475463867)	(-66.42725372314453, 43.14897918701172, 719.6912231445312)	1.0	3.6371307373	(0.6257854700088501, 0.38997557759284973, 0.6480744481086731)	(137.6079864501953, -112.79944610595703, -49.101531982421875)	3.10134887695	1.0	1.0	1.0	(0.7572527527809143, 1.4690814018249512)	(0.49866175651550293, 0.39318063855171204, 0.6480808258056641)	1978652620.0
2793	1	(0.7298159599304199, 1.4036152362823486)	1	1565623381690000.0	(-2.045832872390747, 42.47108840942383, 722.6787719726562)	(153.56466674804688, -130.71351623535156, -55.621707916259766)	(-66.19300079345703, 43.252193450927734, 719.6085205078125)	1.0	3.6482696533199994	(0.6253354549407959, 0.38969260454177856, 0.647879421710968)	(137.20005798339844, -110.50202178955078, -48.26531982421875)	3.11698913574	1.0	1.0	1.0	(0.75722736120224, 1.4676649570465088)	(0.4981778860092163, 0.3930208086967468, 0.6478571891784668)	1978663724.0
2794	1	(0.7318317294120789, 1.4067751169204712)	1	1565623381700000.0	(-1.7355501651763916, 42.493595123291016, 722.5166015625)	(155.64834594726562, -128.90545654296875, -54.963626861572266)	(-65.905517578125, 43.324615478515625, 719.49658203125)	1.0	3.63333129883	(0.6247856020927429, 0.3894868791103363, 0.6476130485534668)	(138.4035186767578, -111.49915313720703, -48.62825012207031)	3.10456848145	1.0	1.0	1.0	(0.7607175707817078, 1.4619354009628296)	(0.49756523966789246, 0.3929402530193329, 0.6475344300270081)	1978674827.0
2795	1	(0.726858377456665, 1.4093912839889526)	1	1565623381710000.0	(-1.1722276210784912, 42.4608154296875, 722.1814575195312)	(152.91175842285156, -128.35922241210938, -54.76485061645508)	(-65.25338745117188, 43.42224884033203, 719.1931762695312)	1.0	3.62989807129	(0.6235473155975342, 0.38918817043304443, 0.6469033360481262)	(135.4344024658203, -112.32472229003906, -48.9286994934082)	3.10478210449	1.0	1.0	1.0	(0.7561336159706116, 1.4602042436599731)	(0.4964531362056732, 0.39298155903816223, 0.6468591094017029)	1978685930.0
2796	1	(0.7288167476654053, 1.410636067390442)	1	1565623381730000.0	(-0.9483565092086792, 42.40302276611328, 721.996826171875)	(152.94012451171875, -128.14161682128906, -54.68564224243164)	(-65.02098083496094, 43.41584777832031, 719.04248046875)	1.0	3.62579345703	(0.6231138110160828, 0.3891836702823639, 0.6465610265731812)	(136.6035614013672, -112.71749114990234, -49.071685791015625)	3.09986877441	1.0	1.0	1.0	(0.7561811804771423, 1.4595146179199219)	(0.4960114359855652, 0.3931080400943756, 0.6464831829071045)	1978697033.0
2797	1	(0.7260435819625854, 1.4109234809875488)	1	1565623381740000.0	(-0.643177330493927, 42.29073715209961, 721.87255859375)	(151.20211791992188, -130.59921264648438, -55.580108642578125)	(-64.7511215209961, 43.39479446411133, 718.9603271484375)	1.0	3.62210083008	(0.622593879699707, 0.3892294466495514, 0.6463468074798584)	(134.947998046875, -112.80819702148438, -49.104713439941406)	3.1047363281200004	1.0	1.0	1.0	(0.7532699108123779, 1.4673024415969849)	(0.49540919065475464, 0.3933885395526886, 0.6462212204933167)	1978708136.0
2798	1	(0.7291593551635742, 1.410112738609314)	1	1565623381750000.0	(-0.12805819511413574, 42.05448532104492, 721.7655029296875)	(152.70620727539062, -132.5220184326172, -56.27992248535156)	(-64.14704132080078, 43.28736877441406, 718.8993530273438)	1.0	3.6148681640599998	(0.6214085817337036, 0.3895111083984375, 0.6461049914360046)	(136.80809020996094, -112.55236053466797, -49.01163864135742)	3.0937957763700004	1.0	1.0	1.0	(0.7557893991470337, 1.4733959436416626)	(0.4943925738334656, 0.3940012753009796, 0.6459793448448181)	1978719239.0
2799	1	(0.7281574010848999, 1.3871651887893677)	1	1565623381760000.0	(0.08646988868713379, 41.93101119995117, 721.7969360351562)	(151.99072265625, -132.18112182617188, -56.15585708618164)	(-63.935482025146484, 43.22935104370117, 718.9500732421875)	1.0	3.64279174805	(0.6209810376167297, 0.3896752595901489, 0.6461614966392517)	(136.20994567871094, -105.3110122680664, -46.37599563598633)	3.09490966797	1.0	1.0	1.0	(0.7545908093452454, 1.4723156690597534)	(0.49396947026252747, 0.3943342864513397, 0.646027684211731)	1978730342.0
2800	1	(0.7318599224090576, 1.394912838935852)	1	1565623381770000.0	(0.36001747846603394, 41.736385345458984, 721.7884521484375)	(153.03070068359375, -129.55441284179688, -55.199851989746094)	(-63.6775016784668, 43.113346099853516, 718.969970703125)	1.0	3.63479614258	(0.6204676032066345, 0.38998833298683167, 0.6461415886878967)	(138.4203338623047, -107.75589752197266, -47.26584243774414)	3.08837890625	1.0	1.0	1.0	(0.7563329339027405, 1.4639918804168701)	(0.4934302866458893, 0.3948495090007782, 0.645988404750824)	1978741445.0
2801	1	(0.7312096357345581, 1.4288978576660156)	1	1565623381780000.0	(0.8021094799041748, 41.230899810791016, 721.7114868164062)	(153.00692749023438, -131.46368408203125, -55.89476776123047)	(-63.32704162597656, 42.963741302490234, 718.9996948242188)	1.0	3.6492462158199994	(0.6197695136070251, 0.390392929315567, 0.6461213231086731)	(138.03213500976562, -118.48023223876953, -51.16915512084961)	3.1270599365200002	1.0	1.0	1.0	(0.7562930583953857, 1.470042109489441)	(0.49256062507629395, 0.39617621898651123, 0.6457774639129639)	1978752549.0
2802	1	(0.7337284088134766, 1.4653387069702148)	1	1565623381790000.0	(0.8793206214904785, 41.120384216308594, 721.6827392578125)	(166.07611083984375, -205.92608642578125, -82.996826171875)	(-62.68568801879883, 42.40256118774414, 718.8169555664062)	1.0	3.59283447266	(0.6185364723205566, 0.3918558955192566, 0.6455798149108887)	(139.5358123779297, -129.97947692871094, -55.35452651977539)	3.07960510254	1.0	1.0	1.0	(0.7781845331192017, 1.7060106992721558)	(0.4924089312553406, 0.3964642882347107, 0.6457076668739319)	1978763652.0
