Sc_id	aoisequence	Viz_doubleclicrate	Viz_enddistance	Viz_endpupilsize	Viz_fixationrate	Viz_leftclicrate	Viz_longestfixation	Viz_maxdistance	Viz_maxpupilsize	Viz_maxpupilvelocity	Viz_meandistance	Viz_meanfixationduration	Viz_meanpupilsize	Viz_meanpupilvelocity	Viz_mindistance	Viz_minpupilsize	Viz_minpupilvelocity	Viz_numdoubleclic	Viz_numevents	Viz_numfixations	Viz_numleftclic	Viz_numrightclic	Viz_proportionnum	Viz_proportiontime	Viz_rightclicrate	Viz_startdistance	Viz_startpupilsize	Viz_stddevdistance	Viz_stddevfixationduration	Viz_stddevpupilsize	Viz_stddevpupilvelocity	Viz_timetofirstdoubleclic	Viz_timetofirstfixation	Viz_timetofirstleftclic	Viz_timetofirstrightclic	Viz_timetolastdoubleclic	Viz_timetolastfixation	Viz_timetolastleftclic	Viz_timetolastrightclic	Viz_totaltimespent	Text_doubleclicrate	Text_enddistance	Text_endpupilsize	Text_fixationrate	Text_leftclicrate	Text_longestfixation	Text_maxdistance	Text_maxpupilsize	Text_maxpupilvelocity	Text_meandistance	Text_meanfixationduration	Text_meanpupilsize	Text_meanpupilvelocity	Text_mindistance	Text_minpupilsize	Text_minpupilvelocity	Text_numdoubleclic	Text_numevents	Text_numfixations	Text_numleftclic	Text_numrightclic	Text_proportionnum	Text_proportiontime	Text_rightclicrate	Text_startdistance	Text_startpupilsize	Text_stddevdistance	Text_stddevfixationduration	Text_stddevpupilsize	Text_stddevpupilvelocity	Text_timetofirstdoubleclic	Text_timetofirstfixation	Text_timetofirstleftclic	Text_timetofirstrightclic	Text_timetolastdoubleclic	Text_timetolastfixation	Text_timetolastleftclic	Text_timetolastrightclic	Text_totaltimespent	Refs_doubleclicrate	Refs_enddistance	Refs_endpupilsize	Refs_fixationrate	Refs_leftclicrate	Refs_longestfixation	Refs_maxdistance	Refs_maxpupilsize	Refs_maxpupilvelocity	Refs_meandistance	Refs_meanfixationduration	Refs_meanpupilsize	Refs_meanpupilvelocity	Refs_mindistance	Refs_minpupilsize	Refs_minpupilvelocity	Refs_numdoubleclic	Refs_numevents	Refs_numfixations	Refs_numleftclic	Refs_numrightclic	Refs_proportionnum	Refs_proportiontime	Refs_rightclicrate	Refs_startdistance	Refs_startpupilsize	Refs_stddevdistance	Refs_stddevfixationduration	Refs_stddevpupilsize	Refs_stddevpupilvelocity	Refs_timetofirstdoubleclic	Refs_timetofirstfixation	Refs_timetofirstleftclic	Refs_timetofirstrightclic	Refs_timetolastdoubleclic	Refs_timetolastfixation	Refs_timetolastleftclic	Refs_timetolastrightclic	Refs_totaltimespent	Bars_doubleclicrate	Bars_enddistance	Bars_endpupilsize	Bars_fixationrate	Bars_leftclicrate	Bars_longestfixation	Bars_maxdistance	Bars_maxpupilsize	Bars_maxpupilvelocity	Bars_meandistance	Bars_meanfixationduration	Bars_meanpupilsize	Bars_meanpupilvelocity	Bars_mindistance	Bars_minpupilsize	Bars_minpupilvelocity	Bars_numdoubleclic	Bars_numevents	Bars_numfixations	Bars_numleftclic	Bars_numrightclic	Bars_proportionnum	Bars_proportiontime	Bars_rightclicrate	Bars_startdistance	Bars_startpupilsize	Bars_stddevdistance	Bars_stddevfixationduration	Bars_stddevpupilsize	Bars_stddevpupilvelocity	Bars_timetofirstdoubleclic	Bars_timetofirstfixation	Bars_timetofirstleftclic	Bars_timetofirstrightclic	Bars_timetolastdoubleclic	Bars_timetolastfixation	Bars_timetolastleftclic	Bars_timetolastrightclic	Bars_totaltimespent
18	['Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	593.9	0.26705474934	0.00558659217877	0.0	192	597.87	0.30205474934	0.0116666666667	593.778909091	179.0	0.265872931159	0.00125643004115	585.16	0.18705474934	0.0	0	0	2	0	0	1.0	0.376842105263	0.0	593.74	0.26705474934	1.37655156527	18.3847763109	0.0201021162874	0.00151826480604	-1	217	-1	-1	-1	450	-1	-1	358	0.0	594.1	0.27705474934	0	0.0	-1	594.33	0.27705474934	0.003125	593.5775	-1	0.21955474934	0.00149305555556	591.56	0.19205474934	0.0	0	0	0	0	0	0	0.0	0.0	594.32	0.21205474934	1.34918185085	0	0.039264063298	0.00143499849443	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
28	['Text', 'Refs', 'Refs', 'Viz']	0.0	-1	0.0920547493404	0.01	0.0	100	-1	0.21205474934	0.01	-1	100.0	0.12280474934	0.00257988721805	-1	0.0520547493404	0.0	0	0	1	0	0	0.25	0.115606936416	0.0	-1	0.10205474934	-1	0	0.0327686138139	0.00212269503485	-1	759	-1	-1	-1	759	-1	-1	100	0.0	-1	0.18205474934	0.00429184549356	0.0	233	-1	0.29205474934	0.01	-1	233.0	0.19455474934	0.00420138888889	-1	0.0920547493404	0.0	0	0	1	0	0	0.25	0.26936416185	0.0	-1	0.22205474934	-1	0	0.0390146492634	0.00328595359666	-1	42	-1	-1	-1	42	-1	-1	233	0.0	-1	0.17205474934	0.00706713780919	0.0	158	-1	0.22205474934	0.0075	-1	141.5	0.172769035055	0.00349985827664	-1	0.11205474934	0.0	0	0	2	0	0	0.5	0.327167630058	0.0	-1	0.18205474934	-1	23.3345237792	0.0255210256714	0.00199281855335	-1	300	-1	-1	-1	433	-1	-1	283	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
3	['Bars', 'Viz', 'Text', 'Refs']	0.0	617.18	0.38205474934	0.00520833333333	0.0	192	617.22	0.45705474934	0.004375	616.905	192.0	0.414019035055	0.00132192460317	616.56	0.36205474934	0.0	0	0	1	0	0	0.25	0.204255319149	0.0	616.56	0.36205474934	0.165316755441	0	0.0225806901165	0.00131998339421	-1	200	-1	-1	-1	200	-1	-1	192	0.0	616.21	0.32705474934	0.004	0.0	250	619.0	0.44705474934	0.004375	616.99974359	250.0	0.378593210879	0.00144408831909	614.9	0.31205474934	0.0	0	0	1	0	0	0.25	0.265957446809	0.0	617.14	0.40705474934	0.774047758555	0	0.0320187824433	0.0011960604089	-1	458	-1	-1	-1	458	-1	-1	250	0.0	616.18	0.30705474934	0.00751879699248	0.0	133	620.7	0.43205474934	0.00375	617.08137931	133.0	0.35481337003	0.0012748015873	616.18	0.30705474934	0.0	0	0	1	0	0	0.25	0.141489361702	0.0	617.39	0.40205474934	1.04473757518	0	0.0321710330804	0.00103110459473	-1	733	-1	-1	-1	733	-1	-1	133	0.0	617.75	0.41705474934	0.00704225352113	0.0	142	619.29	0.42705474934	0.00375	616.985	142.0	0.39205474934	0.00114379084967	615.27	0.36205474934	0.0	0	0	1	0	0	0.25	0.151063829787	0.0	616.84	0.38205474934	1.05376774983	0	0.0202919862478	0.00096478980942	-1	25	-1	-1	-1	25	-1	-1	142
60	['Text', 'Viz', 'Viz', 'Viz']	0.0	537.74	0.24705474934	0.00493421052632	0.0	325	540.31	0.32705474934	0.003125	537.794891304	202.666666667	0.278141705862	0.000796703296703	537.15	0.22705474934	0.0	0	0	3	0	0	0.75	0.646121147715	0.0	538.2	0.29205474934	0.566637459081	121.022036561	0.0246383299054	0.000720226696147	-1	233	-1	-1	-1	566	-1	-1	608	0.0	538.52	0.29705474934	0.00632911392405	0.0	158	539.2	0.45205474934	0.00222222222222	538.634090909	158.0	0.368645658431	0.00104828042328	537.74	0.29705474934	0.0	0	0	1	0	0	0.25	0.167906482465	0.0	537.74	0.45205474934	0.319682269209	0	0.0405728728174	0.000752729332282	-1	42	-1	-1	-1	42	-1	-1	158	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
62	['Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	575.13	0.44205474934	0.00514579759863	0.0	208	576.39	0.45705474934	0.00333333333333	575.327241379	194.333333333	0.375675438996	0.000975241545894	572.39	0.29205474934	0.0	0	0	3	0	0	1.0	0.60414507772	0.0	576.19	0.31705474934	0.686544702249	12.6622799421	0.0427916398118	0.000703906739961	-1	166	-1	-1	-1	599	-1	-1	583	0.0	575.14	0.39705474934	0	0.0	-1	575.14	0.39705474934	0.0	575.14	-1	0.39705474934	0.0	575.14	0.39705474934	0.0	0	0	0	0	0	0	0.0	0.0	575.14	0.39705474934	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
5	['Refs', 'Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-0.14794525066	0.00854700854701	0.0	167	-1	0.22205474934	0.0111111111111	-1	117.0	-0.0178328911091	0.00302203065134	-1	-0.17794525066	0.0	0	0	3	0	0	0.75	0.369473684211	0.0	-1	0.22205474934	-1	50.0	0.0864251434114	0.00255861566144	-1	166	-1	-1	-1	708	-1	-1	351	0.0	-1	-0.0979452506596	0.0133333333333	0.0	75	-1	0.18205474934	0.0075	-1	75.0	0.00859321087884	0.00267628205128	-1	-0.14794525066	0.0	0	0	1	0	0	0.25	0.0789473684211	0.0	-1	0.18205474934	-1	0	0.13344488923	0.00182301714212	-1	50	-1	-1	-1	50	-1	-1	75	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
72	['Text', 'Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	514.34	0.18705474934	0.008	0.0	175	515.37	0.26205474934	0.0222222222222	514.89923913	125.0	0.183345071921	0.0012205615942	512.84	-0.11794525066	0.0	0	0	4	0	0	1.0	0.625782227785	0.0	514.63	0.19205474934	0.322286589055	45.6435464588	0.0420978623451	0.00235812930512	-1	191	-1	-1	-1	816	-1	-1	500	0.0	514.63	0.19205474934	0	0.0	-1	514.79	0.22705474934	0.00277777777778	514.625	-1	0.21205474934	0.00114583333333	514.54	0.19205474934	0.000555555555556	0	0	0	0	0	0	0.0	0.0	514.79	0.22705474934	0.117898261226	0	0.0147196014439	0.00108845536532	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
9	['Viz', 'Viz', 'Viz', 'Viz']	0.0	547.36	0.46705474934	0.00649350649351	0.0	175	549.07	0.47205474934	0.00277777777778	547.437047619	154.0	0.374530939817	0.000845899470899	546.83	0.31205474934	0.0	0	0	4	0	0	1.0	0.622222222222	0.0	547.11	0.35705474934	0.327622331262	17.4547032821	0.046740506078	0.000776100726996	-1	158	-1	-1	-1	724	-1	-1	616	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	547.49	0.32705474934	0	0.0	-1	549.06	0.34205474934	0.0025	547.292	-1	0.330388082674	0.000643518518519	546.99	0.31705474934	0.0	0	0	0	0	0	0	0.0	0.0	547.02	0.32205474934	0.51144333578	0	0.00645497224368	0.000681155927818	-1	-1	-1	-1	-1	-1	-1	-1	0
69_allsc	['Bars', 'Text', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz']	0.0	635.81	0.294626411816	0.00553097345133	0.0	300	636.61	0.519626411816	0.005	633.138566308	180	0.343970383447	0.00123226950355	623.66	0.109626411816	0.0	0	0	10	0	0	0.833333333333	0.608139926001	0.0	623.83	0.414626411816	4.47656641389	77.6716736583	0.111356943236	0.000957956981336	-1	674	-1	-1	-1	431491	-1	-1	1808	0.0	634.73	0.479626411816	0.00571428571429	0.0	175	635.38	0.479626411816	0.004375	626.516585366	175.0	0.348894704499	0.00114329268293	623.8	0.304626411816	0.0	0	0	1	0	0	0.25	0.176589303734	0.0	624.21	0.379626411816	4.57293538646	0	0.0365301412468	0.00103307773415	-1	433	-1	-1	-1	433	-1	-1	175	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	635.92	0.239626411816	0.00429184549356	0.0	233	635.92	0.489626411816	0.005	624.417	233.0	0.400842628032	0.00119020061728	623.63	0.239626411816	0.0	0	0	1	0	0	0.25	0.2351160444	0.0	623.85	0.419626411816	2.1773095546	0	0.0461941164695	0.00107379715859	-1	99	-1	-1	-1	99	-1	-1	233
18	['Bars', 'Text', 'Viz', 'Viz']	0.0	624.18	0.369626411816	0.00704225352113	0.0	192	624.46	0.439626411816	0.00375	623.933461538	142.0	0.366934104124	0.00135416666667	623.66	0.329626411816	0.0	0	0	2	0	0	0.5	0.286579212916	0.0	623.83	0.414626411816	0.199969454681	70.7106781187	0.0295133990584	0.000898893941644	-1	674	-1	-1	-1	782	-1	-1	284	0.0	623.8	0.369626411816	0.00571428571429	0.0	175	624.49	0.379626411816	0.003125	624.1225	175.0	0.333532661816	0.00103515625	623.8	0.304626411816	0.0	0	0	1	0	0	0.25	0.176589303734	0.0	624.21	0.379626411816	0.148671536638	0	0.0156439401336	0.000833587060948	-1	433	-1	-1	-1	433	-1	-1	175	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	623.63	0.399626411816	0.00429184549356	0.0	233	624.38	0.489626411816	0.005	624.020344828	233.0	0.40532085626	0.00117063492063	623.63	0.329626411816	0.0	0	0	1	0	0	0.25	0.2351160444	0.0	623.85	0.419626411816	0.146128191243	0	0.0378371091046	0.00108294347051	-1	99	-1	-1	-1	99	-1	-1	233
62	['Viz', 'Viz', 'Viz', 'Viz']	0.0	634.09	0.409626411816	0.00607902735562	0.0	300	635.68	0.519626411816	0.00375	634.439090909	164.5	0.460257042446	0.0011255005005	634.04	0.369626411816	0.0	0	0	4	0	0	1.0	0.663975782038	0.0	635.2	0.479626411816	0.275802566848	95.8697032435	0.0222293532102	0.000897328010635	-1	100	-1	-1	-1	691	-1	-1	658	0.0	634.73	0.479626411816	0	0.0	-1	635.38	0.479626411816	0.004375	635.028888889	-1	0.403515300705	0.00152777777778	634.73	0.374626411816	0.0	0	0	0	0	0	0	0.0	0.0	635.11	0.374626411816	0.172441616529	0	0.0377307714089	0.00155902391116	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
66	['Viz', 'Viz', 'Viz', 'Viz']	0.0	635.81	0.294626411816	0.00461893764434	0.0	291	636.61	0.299626411816	0.005	636.007008547	216.5	0.22546674795	0.00127859477124	635.57	0.109626411816	0.0	0	0	4	0	0	1.0	0.873864783047	0.0	635.74	0.129626411816	0.223684911385	64.6658075544	0.0397199909522	0.00103250094003	-1	25	-1	-1	-1	824	-1	-1	866	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	635.92	0.239626411816	0	0.0	-1	635.92	0.239626411816	0.001875	635.92	-1	0.239626411816	0.001875	635.92	0.239626411816	0.001875	0	0	0	0	0	0	0.0	0.0	635.92	0.239626411816	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0
70_allsc	['Refs', 'Refs', 'Text', 'Refs', 'Text', 'Text', 'Text', 'Text', 'Refs', 'Refs', 'Refs', 'Refs', 'Refs', 'Refs', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Viz', 'Viz', 'Viz', 'Text', 'Text', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz']	0.0	556.44	-0.256313594662	0.00401606425703	0.0	641	563.29	-0.206313594662	0.07	545.345755396	249	-0.333925887806	0.00234636038186	-1	-1.16131359466	-1	0	0	10	0	0	0.25641025641	0.167507568113	0.0	-1	-1	8.96026983666	200.665559244	0.0689973626819	0.00384701712015	-1	-1	-1	-1	-1	2371375	-1	-1	2490	0.0	533.2	-0.336313594662	0.00406504065041	0.0	508	580.56	-0.106313594662	0.01125	543.291986532	246	-0.261046036134	0.00178258967629	516.95	-0.441313594662	0.0	0	0	20	0	0	0.512820512821	0.330978809284	0.0	578.09	-0.211313594662	14.512248983	nan	0.0735855141051	0.00151273989112	-1	583	-1	-1	-1	1889701	-1	-1	4920	0.0	548.4	-0.176313594662	0.00498338870432	0.0	333	580.07	-0.101313594662	0.0155555555556	548.581716621	200	-0.25393761555	0.00207959976105	525.05	-0.456313594662	0.0	0	0	9	0	0	0.230769230769	0.121493440969	0.0	578.16	-0.151313594662	17.0685496276	95.7091949606	0.0743089957949	0.00193133403691	-1	184	-1	-1	-1	740877	-1	-1	1806	0.0	561.97	-0.301313594662	0	0.0	-1	561.97	-0.281313594662	0.0133333333333	554.906666667	-1	-0.349813594662	0.00270833333333	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	9.39162392773	0	0.0745374626167	0.00406383525065	-1	-1	-1	-1	-1	-1	-1	-1	0
11	['Viz', 'Viz']	0.0	551.63	-0.366313594662	0.00261096605744	0.0	566	563.29	-0.211313594662	0.01	554.42462963	383.0	-0.326989270338	0.00198521916412	551.63	-0.431313594662	0.0	0	0	2	0	0	1.0	0.800417972832	0.0	552.14	-0.336313594662	2.82243231285	258.801081914	0.0321889767021	0.00180105413397	-1	59	-1	-1	-1	300	-1	-1	766	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	556.87	-0.306313594662	0	0.0	-1	557.29	-0.281313594662	0.0025	556.682	-1	-0.306313594662	0.00170833333333	555.78	-0.351313594662	0.000625	0	0	0	0	0	0	0.0	0.0	557.26	-0.281313594662	0.66623569403	0	0.0266926956301	0.000812232862067	-1	-1	-1	-1	-1	-1	-1	-1	0
27	['Text', 'Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	536.91	-0.251313594662	0.00527704485488	0.0	291	548.39	-0.196313594662	0.01	537.500740741	189.5	-0.247047539616	0.00178070846075	535.55	-0.296313594662	0.0	0	0	4	0	0	1.0	0.7648839556	0.0	536.35	-0.216313594662	1.80284235796	69.1110217934	0.0222655032139	0.00150598001296	-1	66	-1	-1	-1	791	-1	-1	758	0.0	548.4	-0.176313594662	0	0.0	-1	548.7	-0.176313594662	0.00625	540.812	-1	-0.250859049208	0.00324494949495	536.4	-0.291313594662	0.000625	0	0	0	0	0	0	0.0	0.0	536.59	-0.266313594662	4.93882982092	0	0.0346738046264	0.00179459571868	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
20	['Refs', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	540.41	-0.341313594662	0	0.0	-1	545.14	-0.286313594662	0.01125	542.0	-1	-0.334646927996	0.00414351851852	540.41	-0.376313594662	0.000555555555556	0	0	0	0	0	0	0.0	0.0	540.45	-0.376313594662	2.71939331469	0	0.0453688586294	0.00615449144265	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	540.49	-0.346313594662	0.00303951367781	0.0	333	549.24	-0.256313594662	0.00875	542.744044944	329.0	-0.311639681619	0.00233930878553	540.41	-0.381313594662	0.0	0	0	2	0	0	1.0	0.842509603073	0.0	543.3	-0.276313594662	2.11316529013	5.65685424949	0.0273941955413	0.00210792301059	-1	67	-1	-1	-1	533	-1	-1	658	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
18	['Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	533.2	-0.336313594662	0.00308166409861	0.0	391	533.2	-0.301313594662	0.00944444444444	531.749083333	324.5	-0.369938594662	0.00215219907407	531.3	-0.441313594662	0.0	0	0	2	0	0	1.0	0.654894046418	0.0	531.66	-0.431313594662	0.415799312923	94.0452018978	0.0302299485596	0.00180866140599	-1	258	-1	-1	-1	699	-1	-1	649	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
30	['Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	525.13	-0.106313594662	0.00324675324675	0.0	308	532.53	-0.106313594662	0.006875	525.9056	308.0	-0.166863594662	0.00176403207331	516.95	-0.236313594662	0.0	0	0	1	0	0	1.0	0.327659574468	0.0	525.12	-0.226313594662	2.99288324888	0	0.0266277651858	0.00138394881694	-1	517	-1	-1	-1	517	-1	-1	308	0.0	525.19	-0.136313594662	0	0.0	-1	531.82	-0.101313594662	0.004375	527.215714286	-1	-0.158099308948	0.00223214285714	525.05	-0.201313594662	0.000555555555556	0	0	0	0	0	0	0.0	0.0	525.05	-0.201313594662	2.26196549755	0	0.0301028456908	0.00127638846539	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
28	['Refs', 'Refs', 'Refs', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	536.07	-0.266313594662	0	0.0	-1	553.18	-0.181313594662	0.00375	540.0575	-1	-0.232313594662	0.00209722222222	535.46	-0.271313594662	0.00111111111111	0	0	0	0	0	0	0.0	0.0	535.52	-0.241313594662	8.75263912581	0	0.0397492138287	0.00107627687589	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	536.02	-0.246313594662	0.00600600600601	0.0	291	553.18	-0.201313594662	0.0155555555556	536.418172043	166.5	-0.309457924559	0.00210573476703	534.34	-0.456313594662	0.0	0	0	4	0	0	1.0	0.78445229682	0.0	541.07	-0.446313594662	2.58848199019	98.5646995633	0.055917161515	0.00246067350222	-1	166	-1	-1	-1	824	-1	-1	666	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
