Sc_id	abspathanglesrate	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	single_doubleclicrate	single_fixationrate	single_leftclicrate	single_longestfixation	single_meanfixationduration	single_numdoubleclic	single_numevents	single_numfixations	single_numleftclic	single_numrightclic	single_numtransfrom_single	single_numtransto_single	single_proportionnum	single_proportiontime	single_proptransfrom_single	single_proptransto_single	single_rightclicrate	single_stddevfixationduration	single_timetofirstdoubleclic	single_timetofirstfixation	single_timetofirstleftclic	single_timetofirstrightclic	single_timetolastdoubleclic	single_timetolastfixation	single_timetolastleftclic	single_timetolastrightclic	single_totaltimespent
Event_2	0.00496433149991	0.0	560.66	3.085	0.479052469555	0.00325203252033	9.47204968944	0.0	9.20386562356e-05	32595	870.687719031	117.0	591.38	3.98	0.0625	8.70687719031	1.54107033562	568.743669738	201.41509434	148.711573763	3.00570910106	0.00238034218317	1.34045152492	138.731612621	42.5283018868	2.7632069315	560.66	2.65	0.0	0.822290087445	0	3	106	0	3	0	53	3915	1	0.00427694304621	0.0	578.095	3.005	1.23954490973	4.80251780767	109.497803233	179.497646279	0.161588473136	0.00226146565383	1.14442364021	165.372974384	25.8803487772	1.4342600654	161.81238524	21350	15614.7152451	139.406958591	7352.77546891	2254.0	-1	-1	1135449	-1	0.0	0.00492275464781	6.13591041571e-05	566	203.138297872	0	2	94	2	0	88	87	0.88679245283	0.58582604694	1.0	1.0	0.0	107.969589612	-1	317	31532	-1	-1	32204	-1	-1	19095
Event_1	0.00450317187461	4.8873466595e-05	576.185	2.935	0.557049975748	0.00342114266165	10.3048387097	0.0	4.8873466595e-05	20461	893.011601314	117.0	605.02	3.56	0.0188888888889	7.63257778901	1.33535361922	585.702322203	182.542857143	165.185500779	3.05150477016	0.00231425851753	1.43942229409	145.102652675	44.2857142857	2.81428432627	576.075	2.51	0.0	1.31561722632	1	2	70	0	1	0	28	2458	1	0.00478376990363	0.0	592.06	3.145	1.33420773985	4.52853870162	86.5278183825	189.118457001	0.135783703282	0.00206660652071	1.24239851809	166.99490526	25.2305768975	1.18581814106	92.1393997264	12778	11397.7995538	97.8807159982	4062.87427489	1240.0	1204109	-1	1204592	-1	4.8873466595e-05	0.00541295617252	0.0	383	184.741935484	1	2	62	0	0	56	55	0.885714285714	0.559796686379	1.0	1.0	0.0	86.3019737411	19861	258	-1	-1	-1	19520	-1	-1	11454
Event_7	0.00423702843157	0.0	509.78	2.82	0.447119134426	0.00280830872028	14.8003003003	0.0	0.000145257347601	20653	475.305389117	117.0	547.42	3.105	0.04375	4.86320566633	1.53521663504	511.094012211	169.948275862	162.006166374	2.80107283035	0.00505602058532	1.58850125437	163.883255578	51.2307692308	2.87391637617	497.89	2.43	0.0	1.34671236095	0	3	58	0	3	0	13	2481	1	0.00430717427224	0.0	532.97	3.05	1.07505875923	7.63481405551	98.262702391	225.240907429	0.106134712296	0.00423514857025	1.0015878583	154.60461589	35.6420955383	1.07867778875	87.5073481972	9857	9234.3514833	88.9560702446	2130.48232251	666.0	-1	-1	810198	-1	0.0	0.00675273088381	9.68382317339e-05	383	148.088235294	0	2	34	2	0	29	29	0.586206896552	0.24379024839	1.0	1.0	0.0	90.46659107	-1	291	18435	-1	-1	19987	-1	-1	5035
Event_8	0.00421430594208	0.0	530.63	3.12	0.389804999559	0.0028226741938	11.0086410055	0.0	0.000116000309334	25862	500.123303821	91.0	606.96	3.66	0.0222222222222	5.95384885501	1.51375528158	552.300885394	191.97260274	140.015790258	3.03802671262	0.00275285144541	1.7697433828	111.610440443	38.5757575758	2.5771881949	530.08	2.3	0.0	1.17243365322	0	3	73	0	3	0	33	3106	1	0.00485854845638	0.0	539.1	2.975	1.25033477974	19.3236302187	151.238036497	148.583056417	0.198212771371	0.00288851279485	1.14758887264	101.410501243	20.8791617154	1.01599118744	108.990380274	14014	10081.1368986	125.651780179	3683.14453461	1273.0	-1	-1	1625670	-1	0.0	0.00517280155934	3.86667697781e-05	908	193.31884058	0	1	69	1	0	64	64	0.945205479452	0.515776042069	1.0	1.0	0.0	152.391378168	-1	117	23671	-1	-1	25721	-1	-1	13339
Event_54	0.0040051918674	0.0	591.81	3.0	0.287310458492	0.00259924385633	14.2137486574	0.0	7.87649653434e-05	25392	312.084382428	100.0	622.98	3.7	0.065	4.41226012557	1.56461279842	590.417671405	200.5	112.23672557	2.96567516722	0.00338941874098	1.38394912765	108.299007359	38.7916666667	2.51788578138	566.79	2.31	0.0	1.31023111533	0	2	66	0	2	0	24	3050	1	0.00348821456244	0.0	571.395	3.285	1.09259380782	6.59854508125	141.781115158	132.019093859	0.172497806804	0.00391303638338	0.987240004656	80.5776232383	20.0802285771	0.851972917312	101.699831897	13233	7295.38716203	88.5727441696	2599.17617663	931.0	-1	-1	1527541	-1	0.0	0.00469358838115	3.93824826717e-05	874	213.056603774	0	1	53	1	0	46	45	0.80303030303	0.444706994329	1.0	1.0	0.0	152.475649392	-1	125	24744	-1	-1	25042	-1	-1	11292
Event_80	0.00453431215593	0.0	571.21	2.95	0.364589560086	0.00310182331537	9.16168763103	0.0	3.97669655817e-05	50293	772.748439467	125.0	732.72	3.66	0.191666666667	7.15507814322	1.47125265328	535.899568509	224.108974359	118.29872739	2.96387520525	0.00232735382278	1.34960886758	114.079582326	39.75	2.43408089069	518.54	1.785	0.0	0.993228056053	0	2	156	0	2	0	96	6040	1	0.0041325784027	0.0	556.57	3.27	1.19320915729	20.9522577344	127.199440743	143.77843525	0.147502592233	0.00374716802454	1.12020286685	130.466660958	21.4549712065	1.12482097309	228.044161258	34961	18336.3027454	207.839765607	10951.6399033	3816.0	-1	-1	542895	-1	0.0	0.00505241288129	1.98834827908e-05	608	197.925233645	0	1	107	1	0	91	91	0.685897435897	0.421092398545	1.0	1.0	0.0	98.6175862588	-1	216	49499	-1	-1	50135	-1	-1	21178
Event_29	0.0043370135149	0.0	569.275	3.015	0.397024381001	0.00330680996177	14.8436830835	0.0	0.00020667562261	9677	497.237999623	83.0	594.73	3.39	0.05875	5.99081927257	1.35384773496	571.834636694	216.625	123.935643063	3.00838328792	0.00227784207819	1.54457556311	92.100815106	33.3571428571	2.30192099716	556.45	2.67	0.0	0.988240577374	0	2	32	0	2	0	14	1163	1	0.00478839174262	0.0	556.45	3.2	0.897474280788	5.75125963315	145.104356218	145.202232276	0.110486413202	0.0026048208675	1.16046968018	119.251892745	15.93548118	1.19299341579	41.9692797837	6932	3842.00493495	46.3372668933	1289.41141148	467.0	-1	-1	1318168	-1	0.0	0.00455949404324	0.000103337811305	675	219.322580645	0	1	31	1	0	29	28	0.96875	0.702593779064	1.0	1.0	0.0	146.685011072	-1	141	7853	-1	-1	9435	-1	-1	6799
Event_25	0.00597507827633	0.0	539.04	3.025	0.564316923233	0.00339046901488	9.8673992674	0.0	9.41796948578e-05	21236	692.250395341	108.0	594.93	3.43	0.055	6.99242823577	1.78713749685	542.84205567	187.069444444	168.786396927	2.95434020619	0.00270973389356	1.39784748562	109.36560978	37.9166666667	2.43356388083	519.31	2.55	0.0	1.12979738916	0	2	72	0	2	0	36	2551	1	0.00460770973787	0.0	519.74	2.79	1.10380303226	10.8053869882	109.240183288	209.485792464	0.124222988195	0.00309930328167	1.10710623895	138.048382437	23.5060782413	1.24953021017	126.886762276	13469	11983.8341818	97.8493239935	3937.16195209	1365.0	-1	-1	292550	-1	0.0	0.00571137174911	4.70898474289e-05	500	175.089285714	0	1	56	1	0	50	49	0.777777777778	0.46171595404	1.0	1.0	0.0	91.6104949894	-1	316	16487	-1	-1	20878	-1	-1	9805
Event_22	0.00498867562354	4.79363405398e-05	548.27	3.02	0.473009873884	0.0034993528594	11.0326086957	0.0	4.79363405398e-05	20861	292.856282857	75.0	571.08	3.5	0.01125	3.96705916784	1.44539947476	548.434759556	208.561643836	137.048041376	2.92835388409	0.00240212817329	1.48963790233	103.931985242	38.3333333333	2.52599301063	543.415	2.605	0.0	1.39888920842	1	2	73	0	1	0	36	2506	1	0.00506995307345	0.0	560.59	3.095	1.21693853203	4.10645706311	134.311618003	147.331860412	0.12817959733	0.00201626385418	1.26248343401	64.7211447942	15.2746288241	0.729960282105	104.068762183	15225	9867.45897908	105.764291065	3741.55146872	1380.0	1151441	-1	1157256	-1	4.79363405398e-05	0.00490481336769	0.0	941	203.881355932	1	2	59	0	0	53	52	0.808219178082	0.576626240353	1.0	1.0	0.0	136.342884789	14920	449	-1	-1	-1	20528	-1	-1	12029
131b_allsc	0.00462372380438	1.08946487466e-05	613.26	2.94	0.470792588187	0.00312874503551	11.2795015515	0.0	9.21093030396e-05	1009670	1073.83582802	150.0	730.81	4.08	0.09	10.0275805423	1.49677307264	611.524605645	215.518835074	152.403062685	3.16602580732	0.00233503484236	1.36611120776	132.671009171	41.0891089109	2.74516692432	466.21	2.14	0.0	0.547478575845	11	104	3159	0	93	0	1515	121279	40	0.00416597146464	0.0	641.325	3.35	1.15060380622	23.1293741765	146.367057731	177.445975051	0.157799726132	0.00243333526064	1.07614300827	153.02723501	21.8176508339	1.3564138392	4668.43521357	680824	475345.152515	4206.2564087	200996.578894	62250.0	83387	-1	83674	-1	0.000245224309344	0.00477140050273	0.00105142831659	1407	209	10	70	2443	50	0	2136	2112	0.773345995568	0.507105291828	1.0	1.0	0.0	101.10389977	27580	366	27867	-1	-1	1008937	-1	-1	512009
Event_60	0.0043942790948	0.0	684.66	3.205	0.464905698068	0.00293920856433	14.6334519573	0.0	4.77920091761e-05	41848	881.983185669	117.0	729.33	3.72	0.0644444444444	8.48207293407	1.50730976688	679.521051931	167.154471545	159.470275842	3.22729249889	0.00382652114879	1.31699831103	202.9784256	43.90625	3.74433602643	530.8	2.55	0.0	1.66220691749	0	2	123	0	2	0	32	5026	1	0.00380799071962	0.0	665.605	2.975	1.13950823272	12.6740243665	122.932410626	200.505068813	0.143675757539	0.00400351939594	1.03362314185	220.065545647	27.798073007	1.94179157428	183.891791559	20560	19455.3736528	159.356795635	6495.30961921	1405.0	-1	-1	800847	-1	0.0	0.00668133300741	2.3896004588e-05	575	149.670731707	0	1	82	1	0	67	67	0.666666666667	0.293275664309	1.0	1.0	0.0	82.8869607875	-1	350	34584	-1	-1	40924	-1	-1	12273
Event_62	0.00443901605928	0.0	621.545	3.36	0.440381065017	0.00315662025426	10.6032258065	0.0	8.6482746692e-05	23126	786.315506188	142.0	647.67	3.74	0.01875	7.35634573309	1.42578729704	596.036206761	225.136986301	141.447951522	3.14792256289	0.00222805322316	1.34617874488	139.324190047	43.0555555556	2.68219525853	573.21	2.48	0.0	1.18024276146	0	2	73	0	2	0	36	2778	1	0.00413295385653	0.0	573.75	3.305	1.07892371857	11.9595960973	150.15587411	165.269917712	0.138837153913	0.00190435577666	0.989517560535	161.392643672	25.8113424065	1.21518535734	102.656685387	16435	10184.2525096	95.5786908861	5015.67084171	1550.0	-1	-1	173423	-1	0.0	0.00453017682303	4.3241373346e-05	1041	220.741935484	0	1	62	1	0	54	54	0.849315068493	0.591801435614	1.0	1.0	0.0	138.90590464	-1	566	22444	-1	-1	21885	-1	-1	13686
Event_65	0.00497781879492	0.0	598.47	3.125	0.387593489745	0.00316278669478	10.2799507237	0.0	4.30311114936e-05	46478	1034.07256122	117.0	635.46	3.7	0.0625	9.57474593724	1.58465110925	602.14289766	227.068027211	123.387467235	3.15104621182	0.00206509596264	1.32683046867	124.178141627	39.1204819277	2.58510034086	466.21	2.48	0.0	0.904621125124	0	2	147	0	2	0	83	5582	1	0.00413938676272	0.0	608.53	3.29	1.1142073847	10.2962130455	185.219738432	161.558077689	0.116381463972	0.00211143350165	1.04347315307	171.7830482	22.0627694292	1.40714957114	231.35906195	33379	18014.5702164	192.390417958	10306.7857551	3247.0	-1	-1	493496	-1	0.0	0.00431483410207	2.15155557468e-05	1407	231.75862069	0	1	116	1	0	102	101	0.789115646259	0.578424200697	1.0	1.0	0.0	200.577931106	-1	25	45910	-1	-1	45845	-1	-1	26884
Event_66	0.00479957373422	2.56792152432e-05	620.535	3.24	0.548835387467	0.0033896564121	10.3970425139	0.0	5.13584304864e-05	38942	728.517993002	133.0	644.72	3.72	0.02375	7.29288301278	1.42675572792	619.940136849	213.060606061	163.150745486	3.12635959057	0.00239430527345	1.40041330256	117.391870278	38.6428571429	2.6102714968	587.485	2.49	0.0	0.547478575845	1	3	132	0	2	0	70	4677	1	0.00467499690135	0.0	595.89	3.175	1.11199857917	9.17350501536	157.344944035	197.211781642	0.150325111657	0.00218581881897	1.02526156676	128.708055775	21.4327635651	1.21105557279	186.905000358	28124	21372.7476587	182.053729332	8217.43091946	2705.0	940606	-1	905545	-1	2.56792152432e-05	0.00508058864751	2.56792152432e-05	725	196.827586207	1	3	87	1	0	71	71	0.659090909091	0.439730881824	1.0	1.0	0.0	117.197329807	38016	358	2955	-1	-1	36926	-1	-1	17124
Event_69	0.00448809092512	0.0	601.79	3.32	0.403704662847	0.00333704115684	9.88880597015	0.0	0.000111234705228	17980	775.356110779	133.0	639.8	3.57	0.01625	6.6269753058	1.3677266921	610.882144259	220.85	123.02728539	3.17603287537	0.00219959464712	1.29847731154	154.635322193	43.2258064516	2.87816220313	598.31	2.47	0.0	1.32983856346	0	2	60	0	2	0	31	2160	1	0.00418863648885	0.0	604.05	3.18	1.12394977821	6.63959727161	136.434230135	137.059698541	0.12997649196	0.00187367336956	1.00311940963	197.869722957	30.5883525517	1.29729740503	80.6958748337	13251	7258.60983799	75.3116840695	4793.69498799	1340.0	-1	-1	198687	-1	0.0	0.00461183704842	5.5617352614e-05	616	216.833333333	0	1	54	1	0	49	48	0.9	0.651223581758	1.0	1.0	0.0	134.190620542	-1	300	17453	-1	-1	17813	-1	-1	11709
Event_42	0.00422181273462	0.0	587.9	3.22	0.380776669471	0.00285765315235	10.8917509966	0.0	5.95344406739e-05	50391	725.569752893	84.0	690.99	3.96	0.09	8.63773515348	1.48770185671	607.505940594	246.652777778	134.179840219	3.1348239824	0.00222968756447	1.37680141099	103.83635875	37.9186046512	2.53119103448	571.95	2.51	0.0	1.2116266644	0	3	144	0	3	0	86	6052	1	0.00387977615765	0.0	684.67	3.205	1.15115741867	32.3125020787	161.402304099	177.970427565	0.131706959165	0.00238996964302	1.08103468791	91.8064474139	16.3988630282	1.08087038987	212.74136551	35518	19187.7171513	195.50580036	8929.9268525	3261.0	-1	-1	811931	-1	0.0	0.00435624394966	3.9689627116e-05	1066	229.555555556	0	2	108	2	0	96	95	0.75	0.491992617729	1.0	1.0	0.0	146.733551727	-1	424	3811	-1	-1	49541	-1	-1	24792
Event_40	0.00525947582295	0.0	595.86	3.145	0.510290034861	0.00335528247284	9.26439934174	0.0	0.000125823092732	23843	663.343898615	125.0	619.99	3.41	0.03375	7.21025976755	1.58736306388	595.808827434	211.1125	154.010700015	3.01695612094	0.00241613568216	1.40259710124	146.020472141	43.4047619048	2.79540846667	574.85	2.51	0.0	1.34033669396	0	3	80	0	3	0	42	2864	1	0.0045884567335	0.0	590.85	2.91	1.21236616661	4.65208356049	121.276125334	156.787568114	0.126060163422	0.00261256257215	1.16263186538	159.527677339	23.8788196013	1.32175826809	125.401682047	16889	12166.8453012	109.402573897	6132.85982994	1823.0	-1	-1	883935	-1	0.0	0.00536038264885	8.38820618211e-05	558	186.553846154	0	2	65	2	0	61	60	0.8125	0.508576940821	1.0	1.0	0.0	94.2126966578	-1	16	5204	-1	-1	23426	-1	-1	12126
Event_46	0.00433557345049	2.98775022408e-05	613.26	2.94	0.40882250703	0.00271885270391	11.4205158968	0.0	5.97550044816e-05	33470	609.319602404	100.0	636.59	3.73	0.03625	6.17145224825	1.6123515932	612.218841146	209.208791209	152.036547892	3.04853732639	0.00290690623339	1.2454859657	136.062408202	40.6585365854	2.86352260554	536.01	2.31	0.0	1.35856200745	1	3	91	0	2	0	41	4020	1	0.00331186886606	0.0	622.315	3.155	1.13385977859	5.81219940097	132.2441779	171.157524181	0.146558129891	0.00334092589395	0.989926019699	130.167327963	20.4188757723	1.21309999407	145.111643388	19038	13683.2893103	110.848250947	5578.55873628	1667.0	1065179	-1	1038576	-1	2.98775022408e-05	0.00571705426357	0.0	533	174.915254237	1	2	59	0	0	49	49	0.648351648352	0.308335823125	1.0	1.0	0.0	94.4195129116	32722	225	-1	-1	-1	32287	-1	-1	10320
Event_16	0.00495774227484	0.0	619.015	3.175	0.462088252518	0.00337773729553	9.31291139241	0.0	0.000113856313333	26349	780.35752984	125.0	634.105	3.46	0.0375	9.28997059333	1.48444944545	616.168575949	206.662921348	138.358674609	3.02648900733	0.00261560016494	1.42517490526	147.884974518	43.8888888889	2.9318298152	604.45	2.57	0.0	1.4460260078	0	3	89	0	3	0	45	3165	1	0.00470568965643	0.0	615.595	3.04	1.24794798707	2.91913666623	111.018522597	151.037149656	0.109144295408	0.00238714101062	1.17969445271	155.638554761	23.3473983583	1.47140850283	130.6315512	18393	12175.5633656	123.990216757	6654.8238533	1975.0	-1	-1	979139	-1	0.0	0.00490866161302	3.79521044442e-05	724	203.721518987	0	1	79	1	0	70	70	0.887640449438	0.610801168925	1.0	1.0	0.0	112.935985579	-1	299	24616	-1	-1	25991	-1	-1	16094
Event_45	0.00456243891963	0.0	587.455	3.13	0.443773117501	0.00302690922299	12.4585389931	0.0	6.05381844598e-05	33037	388.880310018	75.0	605.96	3.58	0.0675	5.80418373162	1.52251812715	591.499048387	252.41	148.0902271	3.07662903226	0.00195085876422	1.30465535808	87.2101056802	36.8363636364	2.21888769891	575.205	2.47	0.0	1.34366139278	0	2	100	0	2	0	55	3968	1	0.00387009186947	0.0	582.55	2.55	1.11363971448	3.22103634505	164.211128881	183.154200092	0.14390318971	0.00198822397421	1.02769735953	62.3610648713	15.0280769775	0.774589619905	150.729294588	25241	14660.9324829	127.856225092	4796.55581241	2026.0	-1	-1	561535	-1	0.0	0.00413009808983	3.02690922299e-05	908	242.125	0	1	64	1	0	53	52	0.64	0.469049853195	1.0	1.0	0.0	147.666666667	-1	17	32510	-1	-1	32113	-1	-1	15496
Event_38	0.0048407076582	1.99036662553e-05	573.79	3.295	0.420500171704	0.00310497193583	13.7049618321	0.0	3.98073325106e-05	50242	511.950870973	84.0	610.16	3.81	0.05625	6.09465322587	1.56907634944	591.423830316	230.173076923	136.301739528	3.27531860135	0.00202341312695	1.43142756318	106.055222144	40.3076923077	2.47260718456	559.97	2.63	0.0	1.25200691292	1	3	156	0	2	0	65	6034	1	0.00438756109886	0.0	595.455	3.19	1.15005689674	9.30888357249	159.208654468	146.397199189	0.108223804304	0.00208363365265	1.06078235315	74.3320010219	14.6851573418	0.885889627346	243.206834163	35907	21126.7696268	220.439844729	6893.58943937	2620.0	150177	-1	150552	-1	1.99036662553e-05	0.00434626319401	1.99036662553e-05	1366	230.082706767	1	3	133	1	0	122	121	0.852564102564	0.609072091079	1.0	1.0	0.0	160.933594677	49449	408	49824	-1	-1	48802	-1	-1	30601
Event_51	0.00455804178579	0.0	622.335	3.15	0.438538502945	0.00308034296602	11.1573982125	0.0	6.35122261035e-05	31490	753.989271637	100.0	667.3	3.59	0.0366666666667	7.53989271637	1.49513266494	623.51189781	231.659793814	143.849765185	3.14861454239	0.00241289427802	1.32197620003	137.610917126	41.1020408163	2.96256245981	603.95	2.52	0.0	1.23855633574	0	2	97	0	2	0	49	3782	1	0.00398817843769	0.0	614.345	3.145	1.07313061012	8.89937885215	180.759905595	191.20208448	0.121282389799	0.00246730460074	1.05593126682	132.088834691	19.7032621009	1.25168288484	143.532735835	22471	13809.5774577	125.587739003	6742.9349392	2014.0	-1	-1	1031980	-1	0.0	0.00441681662032	3.17561130518e-05	558	226.407407407	0	1	54	1	0	44	44	0.556701030928	0.388250238171	1.0	1.0	0.0	116.233583709	-1	75	31021	-1	-1	28466	-1	-1	12226
Event_32	0.00456109499893	4.65419342828e-05	602.57	3.11	0.575023476498	0.00316485153123	11.6743264659	0.0	4.65419342828e-05	21486	754.310579787	92.0	622.42	3.84	0.026875	8.19902804117	1.46268189772	604.775642553	216.661764706	184.402304717	3.24041702128	0.00191879649628	1.48001188021	140.707389616	42.0666666667	2.74683203791	586.56	2.79	0.0	1.40202820264	1	2	68	0	1	0	30	2581	1	0.004546252634	0.0	601.265	3.245	1.22752848382	4.03161995788	171.493058064	188.888893549	0.136606754645	0.0019607528305	1.16245982625	174.823254472	19.2245054344	1.63711139414	97.999687147	14733	12354.954416	97.6807840942	4221.22168849	1262.0	401629	-1	398291	-1	0.0	0.00455473535417	4.65419342828e-05	1191	219.551724138	0	1	58	1	0	51	50	0.852941176471	0.592664991157	1.0	1.0	0.0	183.095811599	-1	433	18111	-1	-1	20819	-1	-1	12734
Event_36	0.00521658000916	0.0	605.79	3.08	0.516719302447	0.00341999430001	10.5975728155	0.0	6.3333227778e-05	31579	1011.35333645	116.0	620.76	3.67	0.0222222222222	8.71856324523	1.53957364588	606.793386703	202.138888889	152.499802355	3.14060651289	0.00231210497389	1.3790744296	149.953928254	43.829787234	2.79871922724	594.01	2.49	0.0	1.26680083525	0	2	108	0	2	0	47	3793	1	0.00462908545355	0.0	603.79	3.41	1.15928329131	2.01108843132	126.721525463	155.844827886	0.142689355917	0.00202794495078	1.10344599408	189.455661356	24.2543758033	1.61495720544	164.734380109	21831	16317.478852	146.181889538	7047.83462795	2060.0	-1	-1	342477	-1	0.0	0.00523529753941	3.1666613889e-05	600	191.011111111	0	1	90	1	0	80	80	0.833333333333	0.544380759365	1.0	1.0	0.0	107.815332595	-1	291	27963	-1	-1	31230	-1	-1	17191
Event_37	0.00446497867502	0.0	604.9	3.24	0.526168078323	0.00300558179476	11.0682382134	0.0	0.000143122942608	13974	1027.63704096	116.0	617.94	3.57	0.01625	8.85894000825	1.52179541475	603.827589679	212.404761905	179.333481134	3.20299244808	0.00213113217652	1.30402297733	161.300822154	42.4210526316	2.87099432517	598.78	2.63	0.0	1.46520930186	0	2	42	0	2	0	19	1679	1	0.00373271211488	0.0	601.84	3.23	1.18969354892	1.84918349782	96.9052993904	204.863466992	0.10266519498	0.00188827524544	1.07937145277	232.693304254	24.4433944485	1.83227236108	62.3936120047	8921	7352.67272649	52.1609190934	3064.71562093	806.0	-1	-1	250646	-1	0.0	0.00447189097104	7.15614713039e-05	450	223.619047619	0	1	21	1	0	14	14	0.5	0.336052669243	1.0	1.0	0.0	106.224044449	-1	400	12624	-1	-1	13400	-1	-1	4696
Event_34	0.00453293576156	0.0	573.96	2.59	0.655522518647	0.00311918729432	10.4269416411	0.0	8.58491915868e-05	34945	939.218011604	133.0	603.69	3.54	0.0325	7.51820983105	1.46669852026	591.014503074	218.009174312	212.104022353	3.0838960041	0.00214425521465	1.36704946048	149.109923514	43.8269230769	2.75501459177	569.59	2.46	0.0	1.20550995107	0	3	109	0	3	0	52	4197	1	0.00418584324714	0.0	598.47	3.135	1.2071240634	3.4967566791	127.20823519	221.796708296	0.102527927215	0.00201039731461	1.11084456985	189.955453157	25.7260996288	1.35168209469	158.403440188	23763	22907.2344141	146.274292271	7753.71602272	2279.0	-1	-1	520645	-1	0.0	0.00458533823946	5.72327943912e-05	883	218.086419753	0	2	81	2	0	71	70	0.743119266055	0.50550865646	1.0	1.0	0.0	123.458008806	-1	292	26573	-1	-1	34795	-1	-1	17665
Event_14	0.004799461487	0.0	611.43	3.265	0.618255435415	0.00351039872831	16.4020797227	0.0	0.00019870181481	15098	934.797235741	109.0	621.24	3.66	0.02625	8.57612142881	1.39350518328	609.603968116	178.566037736	179.508087767	3.22066376812	0.0021455217762	1.30231198641	137.119946779	38.4666666667	2.70201107689	599.94	2.82	0.0	1.50802343303	0	3	53	0	3	0	15	1814	1	0.00439911983751	0.0	604.56	3.52	1.15973859611	3.68052572118	102.408591405	217.345483278	0.121006785359	0.00191953791606	1.08216168666	224.670822043	22.7623331301	1.72589202882	72.4622695307	9464	9334.4205639	66.4179113067	2056.79920168	577.0	-1	-1	261471	-1	0.0	0.00564971751412	6.623393827e-05	441	177.0	0	1	37	1	0	32	32	0.698113207547	0.43376606173	1.0	1.0	0.0	105.41478918	-1	966	13297	-1	-1	14466	-1	-1	6549
Event_59	0.00413226637523	0.0	584.42	3.13	0.414500342309	0.0031598349864	10.750330251	0.0	8.77731940665e-05	22786	477.541109169	83.0	650.45	3.5	0.0175	5.75350733939	1.32616650177	596.078610254	226.055555556	133.025419716	3.06438897456	0.00212365066979	1.42541632998	113.311840864	40.9189189189	2.47631788606	574.14	2.61	0.0	1.19490329821	0	2	72	0	2	0	37	2737	1	0.0043789670455	0.0	587.38	3.115	1.14117384748	12.8256068428	121.850045096	185.697137349	0.111537922979	0.00183517465876	1.00788878754	92.0129934811	18.3308761662	0.983101344545	94.157821626	16276	9444.80479985	99.7791430987	4192.53811195	1514.0	-1	-1	584270	-1	0.0	0.00444264943457	4.38865970333e-05	625	225.090909091	0	1	55	1	0	47	46	0.763888888889	0.543316071272	1.0	1.0	0.0	124.128856693	-1	325	22200	-1	-1	22078	-1	-1	12380
Event_19	0.00306032927438	0.0	620.46	3.16	0.470429055769	0.00295584703492	12.0903010033	0.0	0.000369480879364	5413	406.595415451	66.0	631.11	3.38	0.02875	6.16053659774	1.10437082415	621.009098101	225.9375	169.762165258	3.0509335443	0.00238715277778	1.52802807638	158.023454693	42.7142857143	3.29631565529	612.145	2.725	0.0	1.33299374649	0	2	16	0	2	0	7	651	1	0.00395204010148	0.0	620.475	3.245	1.14664135764	1.42902177258	134.883885249	155.206569426	0.102068924297	0.00227636688222	1.07015932345	121.991072701	14.6026742495	1.47327193223	16.5655623622	3615	2546.43247888	21.3923930693	1106.16418285	299.0	-1	-1	946410	-1	0.0	0.00473452823808	0.000184740439682	425	211.214285714	0	1	14	1	0	12	11	0.875	0.54627748014	1.0	1.0	0.0	110.50177762	-1	266	4870	-1	-1	4788	-1	-1	2957
Event_17	0.00623447069729	0.0	629.82	3.11	0.440697224609	0.00394662657395	9.35714285714	0.0	0.000375869197519	5321	145.020174794	50.0	644.02	3.52	0.05125	3.45286130462	1.65868092901	631.162224919	162.19047619	117.247496607	3.12169093851	0.00254828918322	1.42337393161	98.2862672179	40.4444444444	2.41382269569	617.28	2.14	0.0	1.51363086439	0	2	21	0	2	0	9	640	1	0.0050825229657	0.0	638.045	3.305	1.19488634581	2.46012226631	72.7843520598	108.491690389	0.117032514074	0.00301451939997	1.08186988879	30.7753999203	7.74775953278	0.614936407485	33.1736185803	3406	2344.94993214	27.0441047005	884.576404961	364.0	-1	-1	679733	-1	0.0	0.00616559013506	0.00018793459876	316	162.19047619	0	1	21	1	0	20	19	1.0	0.640105243375	1.0	1.0	0.0	72.7843520598	-1	408	4619	-1	-1	5113	-1	-1	3406
