right_pupil_validity;right_gaze_point_on_display_area;left_gaze_origin_validity;system_time_stamp;right_gaze_origin_in_user_coordinate_system;left_gaze_point_in_user_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_pupil_validity;right_pupil_diameter;left_gaze_origin_in_trackbox_coordinate_system;right_gaze_point_in_user_coordinate_system;left_pupil_diameter;right_gaze_origin_validity;left_gaze_point_validity;right_gaze_point_validity;left_gaze_point_on_display_area;right_gaze_origin_in_trackbox_coordinate_system;device_time_stamp 
1;(0.07970034331083298, 0.6804379224777222);1;1.56466617421e+15;(-22.30874252319336, 92.32884979248047, 626.479736328125);(-268.62762451171875, 117.52116394042969, 34.72832489013672);(-82.37088012695312, 85.04499053955078, 620.3311767578125);1;3.23310852051;(0.6827600002288818, 0.2431284636259079, 0.4630572497844696);(-250.9188995361328, 117.70420837402344, 34.79496383666992);3.56335449219;1;1;1;(0.0500374510884285, 0.6810179352760315);(0.5442674160003662, 0.22428031265735626, 0.4672792851924896);495874889
1;(0.07763639837503433, 0.6801939606666565);1;1.56466617422e+15;(-22.452999114990234, 92.338623046875, 626.4612426757812);(-268.62762451171875, 117.52116394042969, 34.72832489013672);(-82.37088012695312, 85.04499053955078, 620.3311767578125);1;3.24137878418;(0.6827600002288818, 0.2431284636259079, 0.4630572497844696);(-252.15106201171875, 117.78118133544922, 34.8229866027832);3.56335449219;1;1;1;(0.0500374510884285, 0.6810179352760315);(0.5445970892906189, 0.22424080967903137, 0.4672556221485138);495885992
1;(0.07737258076667786, 0.6823513507843018);1;1.56466617423e+15;(-22.596080780029297, 92.3580551147461, 626.467041015625);(-269.947265625, 118.73267364501953, 35.169281005859375);(-82.53520202636719, 85.01020812988281, 620.3126831054688);1;3.24388122559;(0.6831430792808533, 0.24322523176670074, 0.46305444836616516);(-252.30856323242188, 117.10040283203125, 34.575218200683594);3.58377075195;1;1;1;(0.04782707989215851, 0.6771787405014038);(0.5449220538139343, 0.22418291866779327, 0.4672829508781433);495897095
1;(0.07662420719861984, 0.6853905320167542);1;1.56466617424e+15;(-22.84214210510254, 92.43799591064453, 626.635498046875);(-269.9439392089844, 118.53516387939453, 35.097381591796875);(-82.87092590332031, 85.00139617919922, 620.495361328125);1;3.24366760254;(0.6838575005531311, 0.24332524836063385, 0.46349889039993286);(-252.75534057617188, 116.141357421875, 34.22613525390625);3.58305358887;1;1;1;(0.04783259332180023, 0.677804708480835);(0.5454674363136292, 0.22401323914527893, 0.4676569700241089);495908199
1;(0.07419686019420624, 0.6776779294013977);1;1.56466617425e+15;(-22.990894317626953, 92.4922103881836, 626.67333984375);(-269.9439392089844, 118.53516387939453, 35.097381591796875);(-82.87092590332031, 85.00139617919922, 620.495361328125);1;3.24313354492;(0.6838575005531311, 0.24332524836063385, 0.46349889039993286);(-254.20449829101562, 118.57514953613281, 35.1119499206543);3.58305358887;1;1;1;(0.04783259332180023, 0.677804708480835);(0.545802116394043, 0.22386421263217926, 0.4677584171295166);495919302
1;(0.07016211748123169, 0.6673300862312317);1;1.56466617426e+15;(-23.121191024780273, 92.53406524658203, 626.6731567382812);(-271.9007873535156, 121.34857177734375, 36.12138366699219);(-83.01329803466797, 85.00013732910156, 620.4805908203125);1;3.23811340332;(0.6841884851455688, 0.2433212548494339, 0.4635068476200104);(-256.61322021484375, 121.84054565429688, 36.300437927246094);3.57373046875;1;1;1;(0.04455481469631195, 0.6688891649246216);(0.5460980534553528, 0.22373582422733307, 0.4677797853946686);495930405
1;(0.06349175423383713, 0.6508133411407471);1;1.56466617427e+15;(-23.324665069580078, 92.57864379882812, 626.634521484375);(-276.2110900878906, 126.68405151367188, 38.06337356567383);(-83.27220153808594, 84.9771499633789, 620.394287109375);1;3.24324035645;(0.6848087906837463, 0.24335232377052307, 0.4633992910385132);(-260.5954284667969, 127.05255126953125, 38.197479248046875);3.5671081543;1;1;1;(0.0373348630964756, 0.6519811749458313);(0.5465636253356934, 0.22358113527297974, 0.4677313268184662);495941508
1;(0.06515783071517944, 0.653591513633728);1;1.56466617428e+15;(-23.441505432128906, 92.58013916015625, 626.5775146484375);(-276.2110900878906, 126.68405151367188, 38.06337356567383);(-83.27220153808594, 84.9771499633789, 620.394287109375);1;3.24192810059;(0.6848087906837463, 0.24335232377052307, 0.4633992910385132);(-259.60076904296875, 126.1758804321289, 37.87837600708008);3.5671081543;1;1;1;(0.0373348630964756, 0.6519811749458313);(0.5468342900276184, 0.22354979813098907, 0.4676276743412018);495952611
1;(0.06425211578607559, 0.6577789783477783);1;1.5646661743e+15;(-23.533023834228516, 92.56938171386719, 626.5069580078125);(-274.2501220703125, 127.38953399658203, 38.32015609741211);(-83.3795394897461, 84.90695190429688, 620.2962036132812);1;3.24481201172;(0.6850860118865967, 0.24352464079856873, 0.46321606636047363);(-260.1415100097656, 124.85449981689453, 37.39744186401367);3.56764221191;1;1;1;(0.04061955586075783, 0.6497454047203064);(0.5470485687255859, 0.2235497683286667, 0.46749183535575867);495963714
1;(0.06431207060813904, 0.659041702747345);1;1.56466617431e+15;(-23.672733306884766, 92.5068359375, 626.3244018554688);(-274.3223571777344, 129.17156982421875, 38.96871566772461);(-83.542724609375, 84.72125244140625, 620.0213012695312);1;3.24047851562;(0.6855473518371582, 0.24397560954093933, 0.462669312953949);(-260.1057434082031, 124.45602416992188, 37.2524299621582);3.57092285156;1;1;1;(0.04049857705831528, 0.6440982222557068);(0.547382652759552, 0.2236560732126236, 0.4671229124069214);495974817
1;(0.0629468634724617, 0.6594291925430298);1;1.56466617432e+15;(-23.73467254638672, 92.44497680664062, 626.1978759765625);(-274.3223571777344, 129.17156982421875, 38.96871566772461);(-83.542724609375, 84.72125244140625, 620.0213012695312);1;3.23913574219;(0.6855473518371582, 0.24397560954093933, 0.462669312953949);(-260.9206848144531, 124.33370971679688, 37.20791244506836);3.57092285156;1;1;1;(0.04049857705831528, 0.6440982222557068);(0.5475350618362427, 0.22378630936145782, 0.466859370470047);495985920
1;(0.06439484655857086, 0.6545867919921875);1;1.56466617433e+15;(-23.78270149230957, 92.36296844482422, 626.1029663085938);(-275.6499328613281, 128.22805786132812, 38.62530517578125);(-83.57784271240234, 84.58796691894531, 619.8905029296875);1;3.23085021973;(0.685670018196106, 0.2443283349275589, 0.46238598227500916);(-260.0562438964844, 125.86176300048828, 37.76408004760742);3.56727600098;1;1;1;(0.03827483952045441, 0.6470882296562195);(0.5476535558700562, 0.22399204969406128, 0.4666514992713928);495997024
1;(0.06443164497613907, 0.6546581387519836);1;1.56466617434e+15;(-23.834630966186523, 92.21992492675781, 626.000732421875);(-276.0743408203125, 127.4649887084961, 38.34760665893555);(-83.62022399902344, 84.33251953125, 619.7330932617188);1;3.22848510742;(0.6858193874359131, 0.24504414200782776, 0.4620196521282196);(-260.0342712402344, 125.8392562866211, 37.755859375);3.5548248291;1;1;1;(0.03756391629576683, 0.6495063304901123);(0.5477822422981262, 0.2243797779083252, 0.4664115011692047);496008127
1;(0.06522391736507416, 0.6525670289993286);1;1.56466617435e+15;(-23.847965240478516, 92.11809539794922, 625.9304809570312);(-276.0743408203125, 127.4649887084961, 38.34760665893555);(-83.62022399902344, 84.33251953125, 619.7330932617188);1;3.22624206543;(0.6858193874359131, 0.24504414200782776, 0.4620196521282196);(-259.5613098144531, 126.49915313720703, 37.99604415893555);3.5548248291;1;1;1;(0.03756391629576683, 0.6495063304901123);(0.5478198528289795, 0.22465728223323822, 0.4662438929080963);496019230
1;(0.06748976558446884, 0.6577147245407104);1;1.56466617436e+15;(-23.856197357177734, 92.03138732910156, 625.8528442382812);(-276.6059875488281, 126.75609588623047, 38.089599609375);(-83.60739135742188, 84.1922378540039, 619.6282348632812);1;3.22540283203;(0.6858242154121399, 0.2454301118850708, 0.4617728292942047);(-258.2085876464844, 124.874755859375, 37.40483474731445);3.54904174805;1;1;1;(0.03667338937520981, 0.6517528295516968);(0.5478463172912598, 0.22488567233085632, 0.46606579422950745);496030333
1;(0.06758438050746918, 0.661105215549469);1;1.56466617437e+15;(-23.856836318969727, 91.87958526611328, 625.610595703125);(-277.6001281738281, 125.6684799194336, 37.693729400634766);(-83.55076599121094, 83.92143249511719, 619.2901000976562);1;3.22428894043;(0.685802161693573, 0.2461193948984146, 0.461021363735199);(-258.1521301269531, 123.80484008789062, 37.01540756225586);3.53570556641;1;1;1;(0.03500816226005554, 0.655199408531189);(0.5478702783584595, 0.22523833811283112, 0.465542733669281);496041436
1;(0.06947538256645203, 0.6630285978317261);1;1.56466617438e+15;(-23.862443923950195, 91.81087493896484, 625.4862670898438);(-277.6001281738281, 125.6684799194336, 37.693729400634766);(-83.55076599121094, 83.92143249511719, 619.2901000976562);1;3.2230682373;(0.685802161693573, 0.2461193948984146, 0.461021363735199);(-257.02325439453125, 123.19792938232422, 36.794517517089844);3.53570556641;1;1;1;(0.03500816226005554, 0.655199408531189);(0.5478945374488831, 0.2253914624452591, 0.4652773439884186);496052539
1;(0.06745313107967377, 0.6598464250564575);1;1.5646661744e+15;(-23.86272430419922, 91.74751281738281, 625.3705444335938);(-275.0865478515625, 126.0667953491211, 37.83869934082031);(-83.52908325195312, 83.81209564208984, 619.135986328125);1;3.22909545898;(0.6858014464378357, 0.24639050662517548, 0.4606838524341583);(-258.2304992675781, 124.20208740234375, 37.159976959228516);3.54122924805;1;1;1;(0.03921852633357048, 0.6539371609687805);(0.5479058027267456, 0.22553233802318573, 0.46503016352653503);496063642
1;(0.06901711225509644, 0.6564221978187561);1;1.56466617441e+15;(-23.877904891967773, 91.63978576660156, 625.0587768554688);(-274.16552734375, 126.54810333251953, 38.01387023925781);(-83.46684265136719, 83.6240463256836, 618.6953125);1;3.2244720459;(0.685796856880188, 0.24678441882133484, 0.459751695394516);(-257.29681396484375, 125.28264617919922, 37.55327224731445);3.53036499023;1;1;1;(0.0407613068819046, 0.6524119973182678);(0.5479683876037598, 0.22572043538093567, 0.4643835425376892);496074745
1;(0.06758485734462738, 0.6527882218360901);1;1.56466617442e+15;(-23.88506317138672, 91.59317779541016, 624.9122314453125);(-274.16552734375, 126.54810333251953, 38.01387023925781);(-83.46684265136719, 83.6240463256836, 618.6953125);1;3.2212677002;(0.685796856880188, 0.24678441882133484, 0.459751695394516);(-258.1518859863281, 126.42936706542969, 37.97063446044922);3.53036499023;1;1;1;(0.0407613068819046, 0.6524119973182678);(0.547997772693634, 0.2257966697216034, 0.46408092975616455);496085849
1;(0.06526966392993927, 0.6515858769416809);1;1.56466617443e+15;(-23.885089874267578, 91.5625991821289, 624.7957153320312);(-275.51806640625, 125.46800994873047, 37.62074661254883);(-83.44310760498047, 83.57048797607422, 618.5377197265625);1;3.21618652344;(0.6857916116714478, 0.24688343703746796, 0.45942163467407227);(-259.5340576171875, 126.80879974365234, 38.10874938964844);3.51182556152;1;1;1;(0.03849567100405693, 0.6558347344398499);(0.548008143901825, 0.22583770751953125, 0.46384167671203613);496096952
1;(0.06609554588794708, 0.6555761694908142);1;1.56466617444e+15;(-23.904691696166992, 91.53836059570312, 624.7127685546875);(-275.2027893066406, 125.5078353881836, 37.63523864746094);(-83.42027282714844, 83.47344207763672, 618.41552734375);1;3.21226501465;(0.6857781410217285, 0.24713066220283508, 0.45914965867996216);(-259.0409851074219, 125.54959869384766, 37.65046310424805);3.49368286133;1;1;1;(0.03902382776141167, 0.6557085514068604);(0.5480602979660034, 0.2258741557598114, 0.4636719822883606);496108055
1;(0.06662341207265854, 0.656818687915802);1;1.56466617445e+15;(-23.912548065185547, 91.52783966064453, 624.7218627929688);(-275.2027893066406, 125.5078353881836, 37.63523864746094);(-83.42027282714844, 83.47344207763672, 618.41552734375);1;3.21440124512;(0.6857781410217285, 0.24713066220283508, 0.45914965867996216);(-258.7257995605469, 125.15750885009766, 37.50775146484375);3.49368286133;1;1;1;(0.03902382776141167, 0.6557085514068604);(0.5480775833129883, 0.22591014206409454, 0.4636875092983246);496119158
1;(0.06855278462171555, 0.6579084396362305);1;1.56466617446e+15;(-23.92387580871582, 91.51388549804688, 624.741943359375);(-276.2264709472656, 125.21895599365234, 37.53009796142578);(-83.40177917480469, 83.4297103881836, 618.442138671875);1;3.20748901367;(0.6857280731201172, 0.24727614223957062, 0.45918554067611694);(-257.573974609375, 124.81363677978516, 37.382606506347656);3.48834228516;1;1;1;(0.037309180945158005, 0.6566240191459656);(0.5481019020080566, 0.225961372256279, 0.4637241065502167);496130261
1;(0.06885554641485214, 0.6596903800964355);1;1.56466617447e+15;(-23.929277420043945, 91.50350189208984, 624.8889770507812);(-276.3004455566406, 125.39447021484375, 37.593990325927734);(-83.38938903808594, 83.34793090820312, 618.6455688476562);1;3.20454406738;(0.6856380105018616, 0.24761171638965607, 0.45956018567085266);(-257.3932800292969, 124.25131225585938, 37.17790603637695);3.49369812012;1;1;1;(0.037185270339250565, 0.6560678482055664);(0.5481017827987671, 0.22605842351913452, 0.4640122056007385);496141364
1;(0.06965015828609467, 0.6604239344596863);1;1.56466617448e+15;(-23.928783416748047, 91.49870300292969, 624.9589233398438);(-276.3004455566406, 125.39447021484375, 37.593990325927734);(-83.38938903808594, 83.34793090820312, 618.6455688476562);1;3.20172119141;(0.6856380105018616, 0.24761171638965607, 0.45956018567085266);(-256.91888427734375, 124.01985931396484, 37.09366226196289);3.49369812012;1;1;1;(0.037185270339250565, 0.6560678482055664);(0.5480946898460388, 0.22610417008399963, 0.4641491770744324);496152467
1;(0.06982521712779999, 0.6660054326057434);1;1.5646661745e+15;(-23.930328369140625, 91.50373840332031, 625.0037841796875);(-275.2301940917969, 126.06993865966797, 37.83983612060547);(-83.37135314941406, 83.29508972167969, 618.7081909179688);1;3.20332336426;(0.6855780482292175, 0.24779996275901794, 0.4596644341945648);(-256.8143615722656, 122.25855255126953, 36.45258331298828);3.50019836426;1;1;1;(0.038977932184934616, 0.653927206993103);(0.5480943322181702, 0.2261088788509369, 0.4642393887042999);496163570
1;(0.07019104063510895, 0.6625702977180481);1;1.56466617451e+15;(-23.93363380432129, 91.49004364013672, 625.0233154296875);(-274.8172607421875, 128.42471313476562, 38.6968879699707);(-83.33860778808594, 83.20679473876953, 618.7337646484375);1;3.19549560547;(0.6854961514472961, 0.24808178842067719, 0.45968273282051086);(-256.595947265625, 123.342529296875, 36.84713363647461);3.48187255859;1;1;1;(0.03966956585645676, 0.646465003490448);(0.5481004118919373, 0.22615911066532135, 0.4642742872238159);496174674
1;(0.06897559016942978, 0.6655744910240173);1;1.56466617452e+15;(-23.939945220947266, 91.49945831298828, 625.0700073242188);(-274.8172607421875, 128.42471313476562, 38.6968879699707);(-83.33860778808594, 83.20679473876953, 618.7337646484375);1;3.19352722168;(0.6854961514472961, 0.24808178842067719, 0.45968273282051086);(-257.3215637207031, 122.39450073242188, 36.502071380615234);3.48187255859;1;1;1;(0.03966956585645676, 0.646465003490448);(0.5481106638908386, 0.2261512279510498, 0.46436986327171326);496185777
1;(0.06958340853452682, 0.6641417741775513);1;1.56466617453e+15;(-23.947811126708984, 91.505859375, 625.1143188476562);(-273.5252380371094, 129.48614501953125, 39.0832405090332);(-83.34732055664062, 83.1826400756836, 618.7855834960938);1;3.19158935547;(0.6855005621910095, 0.24817723035812378, 0.4597805142402649);(-256.958740234375, 122.84664916992188, 36.6666374206543);3.48034667969;1;1;1;(0.0418337807059288, 0.6431013345718384);(0.5481247901916504, 0.22615142166614532, 0.46445995569229126);496196880
1;(0.06956477463245392, 0.6653592586517334);1;1.56466617454e+15;(-23.957056045532227, 91.52421569824219, 625.1664428710938);(-272.6009521484375, 125.81976318359375, 37.748779296875);(-83.3357925415039, 83.16770935058594, 618.8512573242188);1;3.19755554199;(0.6854540705680847, 0.24825036525726318, 0.45990246534347534);(-256.9698181152344, 122.46244812011719, 36.52681350708008);3.48791503906;1;1;1;(0.043381981551647186, 0.6547199487686157);(0.5481411218643188, 0.2261187732219696, 0.464569091796875);496207983
1;(0.07025308907032013, 0.6628312468528748);1;1.56466617455e+15;(-23.960294723510742, 91.52394104003906, 625.1129150390625);(-272.6009521484375, 125.81976318359375, 37.748779296875);(-83.3357925415039, 83.16770935058594, 618.8512573242188);1;3.19032287598;(0.6854540705680847, 0.24825036525726318, 0.45990246534347534);(-256.55889892578125, 123.26016998291016, 36.817161560058594);3.48791503906;1;1;1;(0.043381981551647186, 0.6547199487686157);(0.5481531023979187, 0.2260957509279251, 0.46446338295936584);496219086
1;(0.07037144899368286, 0.6590718030929565);1;1.56466617456e+15;(-23.953330993652344, 91.51732635498047, 625.060302734375);(-275.19744873046875, 126.6664810180664, 38.05692672729492);(-83.29367065429688, 83.14362335205078, 618.7824096679688);1;3.19848632812;(0.6853787302970886, 0.24829620122909546, 0.4597497582435608);(-256.48822021484375, 124.44650268554688, 37.24896240234375);3.4829864502;1;1;1;(0.03903276473283768, 0.6520367860794067);(0.5481418371200562, 0.22609245777130127, 0.46435680985450745);496230189
1;(0.0710618644952774, 0.6618359684944153);1;1.56466617457e+15;(-23.935205459594727, 91.53041076660156, 625.009765625);(-274.96234130859375, 127.11908721923828, 38.221683502197266);(-83.22630310058594, 83.1133041381836, 618.7072143554688);1;3.19529724121;(0.6852474212646484, 0.2483588606119156, 0.45957615971565247);(-256.0760803222656, 123.57424926757812, 36.93147277832031);3.48083496094;1;1;1;(0.03942656144499779, 0.6506025791168213);(0.5481046438217163, 0.2260303646326065, 0.46425938606262207);496241292
1;(0.07140326499938965, 0.6599724888801575);1;1.56466617458e+15;(-23.911094665527344, 91.5348129272461, 625.0263061523438);(-274.96234130859375, 127.11908721923828, 38.221683502197266);(-83.22630310058594, 83.1133041381836, 618.7072143554688);1;3.20513916016;(0.6852474212646484, 0.2483588606119156, 0.45957615971565247);(-255.87225341796875, 124.16230773925781, 37.1455078125);3.48083496094;1;1;1;(0.03942656144499779, 0.6506025791168213);(0.5480481386184692, 0.22602467238903046, 0.464291512966156);496252395
1;(0.07341675460338593, 0.6592465043067932);1;1.5646661746e+15;(-23.88663673400879, 91.53996276855469, 625.0435791015625);(-273.0061950683594, 125.33960723876953, 37.57404708862305);(-83.19378662109375, 83.11032104492188, 618.7274780273438);1;3.1904296875;(0.6851664185523987, 0.2483767718076706, 0.45960667729377747);(-254.670166015625, 124.391357421875, 37.2288703918457);3.46890258789;1;1;1;(0.04270319268107414, 0.6562415957450867);(0.5479907989501953, 0.22601698338985443, 0.46432530879974365);496263499
1;(0.07284387946128845, 0.6604720950126648);1;1.56466617461e+15;(-23.828296661376953, 91.55309295654297, 625.0953369140625);(-273.0121154785156, 127.62709045410156, 38.4066047668457);(-83.12294006347656, 83.07418060302734, 618.8030395507812);1;3.19328308105;(0.6849808692932129, 0.2485196888446808, 0.45972681045532227);(-255.01220703125, 124.004638671875, 37.088130950927734);3.46694946289;1;1;1;(0.04269326850771904, 0.6489927172660828);(0.5478531718254089, 0.22600078582763672, 0.46442699432373047);496274602
1;(0.07437451928853989, 0.6614605188369751);1;1.56466617462e+15;(-23.80238914489746, 91.55423736572266, 625.1029052734375);(-273.0121154785156, 127.62709045410156, 38.4066047668457);(-83.12294006347656, 83.07418060302734, 618.8030395507812);1;3.19114685059;(0.6849808692932129, 0.2485196888446808, 0.45972681045532227);(-254.0984344482422, 123.69274139404297, 36.974613189697266);3.46694946289;1;1;1;(0.04269326850771904, 0.6489927172660828);(0.547793447971344, 0.22600093483924866, 0.4644404351711273);496285705
1;(0.07184357941150665, 0.6615686416625977);1;1.56466617463e+15;(-23.77797508239746, 91.55538177490234, 625.110107421875);(-275.2525329589844, 128.75831604003906, 38.818321228027344);(-83.0879898071289, 83.05098724365234, 618.81298828125);1;3.19755554199;(0.6848978400230408, 0.24859535694122314, 0.4597310721874237);(-255.60939025878906, 123.65862274169922, 36.962196350097656);3.47300720215;1;1;1;(0.03894049674272537, 0.6454078555107117);(0.5477371215820312, 0.22600093483924866, 0.4644531309604645);496296808
1;(0.07230155169963837, 0.6600452065467834);1;1.56466617464e+15;(-23.75383758544922, 91.52679443359375, 625.0030517578125);(-275.9278564453125, 127.78751373291016, 38.4649543762207);(-83.02961730957031, 82.98751831054688, 618.6586303710938);1;3.1997833252;(0.6848118305206299, 0.248726949095726, 0.4593956172466278);(-255.3359832763672, 124.13934326171875, 37.137168884277344);3.47129821777;1;1;1;(0.03780930116772652, 0.6484842896461487);(0.5476914644241333, 0.22604040801525116, 0.46423131227493286);496307911
1;(0.07028894871473312, 0.6622932553291321);1;1.56466617465e+15;(-23.749258041381836, 91.5211181640625, 625.0338134765625);(-275.9278564453125, 127.78751373291016, 38.4649543762207);(-83.02961730957031, 82.98751831054688, 618.6586303710938);1;3.19827270508;(0.6848118305206299, 0.248726949095726, 0.4593956172466278);(-256.5375061035156, 123.4299087524414, 36.87896728515625);3.47129821777;1;1;1;(0.03780930116772652, 0.6484842896461487);(0.547678530216217, 0.22607138752937317, 0.46429017186164856);496319014
1;(0.07157199084758759, 0.6662415266036987);1;1.56466617466e+15;(-23.75291633605957, 91.5224380493164, 625.0827026367188);(-275.15838623046875, 127.18169403076172, 38.24447250366211);(-83.04405975341797, 82.96681213378906, 618.7160034179688);1;3.20655822754;(0.6848278045654297, 0.24881398677825928, 0.45950672030448914);(-255.77151489257812, 122.18399810791016, 36.42548751831055);3.48034667969;1;1;1;(0.039098210632801056, 0.6504042148590088);(0.5476827025413513, 0.22608913481235504, 0.464387446641922);496330117
1;(0.07161077111959457, 0.6613299250602722);1;1.56466617467e+15;(-23.766115188598633, 91.50419616699219, 625.2482299804688);(-274.8219909667969, 129.74411010742188, 39.17707824707031);(-83.08279418945312, 82.91038513183594, 618.943115234375);1;3.20365905762;(0.6848480105400085, 0.24908030033111572, 0.4599483609199524);(-255.74835205078125, 123.73389434814453, 36.98960494995117);3.48100280762;1;1;1;(0.039661653339862823, 0.642284095287323);(0.547698974609375, 0.22621813416481018, 0.4647105634212494);496341220
1;(0.07255406677722931, 0.657966673374176);1;1.56466617468e+15;(-23.76707649230957, 91.47724914550781, 625.2823486328125);(-274.8219909667969, 129.74411010742188, 39.17707824707031);(-83.08279418945312, 82.91038513183594, 618.943115234375);1;3.20237731934;(0.6848480105400085, 0.24908030033111572, 0.4599483609199524);(-255.18524169921875, 124.79521942138672, 37.37590026855469);3.48100280762;1;1;1;(0.039661653339862823, 0.642284095287323);(0.5476986169815063, 0.2263151854276657, 0.46477025747299194);496352324
1;(0.07472068816423416, 0.654028594493866);1;1.5646661747e+15;(-23.765260696411133, 91.44002532958984, 625.2979736328125);(-275.75775146484375, 129.61651611328125, 39.13063049316406);(-83.0826644897461, 82.86231994628906, 618.9579467773438);1;3.20175170898;(0.6848437786102295, 0.24923387169837952, 0.45996472239494324);(-253.89175415039062, 126.03793334960938, 37.82819747924805);3.46789550781;1;1;1;(0.03809426724910736, 0.6426883935928345);(0.5476936101913452, 0.22643524408340454, 0.4647902846336365);496363427
1;(0.0743955597281456, 0.6529567241668701);1;1.56466617471e+15;(-23.754199981689453, 91.39492797851562, 625.3577880859375);(-275.4173889160156, 127.35145568847656, 38.30628967285156);(-83.0870132446289, 82.8009033203125, 619.036376953125);1;3.20121765137;(0.6848306655883789, 0.24945440888404846, 0.4601038694381714);(-254.0858612060547, 126.37619018554688, 37.95127868652344);3.46589660645;1;1;1;(0.03866434097290039, 0.6498661637306213);(0.5476638674736023, 0.22659897804260254, 0.4648946523666382);496374530
1;(0.07373008131980896, 0.6544973850250244);1;1.56466617472e+15;(-23.749834060668945, 91.37609100341797, 625.3886108398438);(-275.4173889160156, 127.35145568847656, 38.30628967285156);(-83.0870132446289, 82.8009033203125, 619.036376953125);1;3.20333862305;(0.6848306655883789, 0.24945440888404846, 0.4601038694381714);(-254.48313903808594, 125.89002990722656, 37.77431869506836);3.46589660645;1;1;1;(0.03866434097290039, 0.6498661637306213);(0.5476515889167786, 0.22666993737220764, 0.46494996547698975);496385633
1;(0.07072797417640686, 0.6539168357849121);1;1.56466617473e+15;(-23.741422653198242, 91.36430358886719, 625.4178466796875);(-274.94488525390625, 127.79487609863281, 38.46768569946289);(-83.08518981933594, 82.78082275390625, 619.0726318359375);1;3.1877746582;(0.6848156452178955, 0.24953091144561768, 0.4601694345474243);(-256.275390625, 126.07322692871094, 37.840999603271484);3.4673614502;1;1;1;(0.03945581614971161, 0.6484609246253967);(0.5476300716400146, 0.22671882808208466, 0.4650036692619324);496396736
1;(0.07017872482538223, 0.65376877784729);1;1.56466617474e+15;(-23.723968505859375, 91.34561920166016, 625.4539184570312);(-275.6744689941406, 129.02182006835938, 38.91419982910156);(-83.08804321289062, 82.74188995361328, 619.1204223632812);1;3.18653869629;(0.684808075428009, 0.2496698945760727, 0.4602537751197815);(-256.60333251953125, 126.11994171142578, 37.85802459716797);3.46702575684;1;1;1;(0.03823370859026909, 0.6445728540420532);(0.5475874543190002, 0.22679178416728973, 0.4650682508945465);496407839
1;(0.07163195312023163, 0.6512649655342102);1;1.56466617475e+15;(-23.72353172302246, 91.34098815917969, 625.4950561523438);(-275.6744689941406, 129.02182006835938, 38.91419982910156);(-83.08804321289062, 82.74188995361328, 619.1204223632812);1;3.18406677246;(0.684808075428009, 0.2496698945760727, 0.4602537751197815);(-255.73573303222656, 126.91002655029297, 38.1456184387207);3.46702575684;1;1;1;(0.03823370859026909, 0.6445728540420532);(0.5475830435752869, 0.22682416439056396, 0.46514832973480225);496418942
1;(0.07181447744369507, 0.6540153622627258);1;1.56466617476e+15;(-23.725582122802734, 91.34548950195312, 625.5490112304688);(-275.51953125, 128.91586303710938, 38.8756103515625);(-83.11480712890625, 82.74706268310547, 619.1865234375);1;3.18965148926;(0.6848492622375488, 0.24968093633651733, 0.4603920876979828);(-255.62677001953125, 126.0420913696289, 37.82971954345703);3.46189880371;1;1;1;(0.03849324211478233, 0.6449087262153625);(0.5475831031799316, 0.22683443129062653, 0.4652564823627472);496430045
1;(0.07233736664056778, 0.6534641981124878);1;1.56466617477e+15;(-23.743465423583984, 91.34671020507812, 625.5650634765625);(-275.1626281738281, 128.62208557128906, 38.76873779296875);(-83.16131591796875, 82.74517822265625, 619.20166015625);1;3.18766784668;(0.6849514842033386, 0.24969235062599182, 0.4604337215423584);(-255.31459045410156, 126.21601867675781, 37.893009185791016);3.45727539062;1;1;1;(0.039091046899557114, 0.6458395719528198);(0.5476225018501282, 0.22683756053447723, 0.4652899205684662);496441149
1;(0.07015616446733475, 0.6513034105300903);1;1.56466617478e+15;(-23.74942970275879, 91.34420013427734, 625.5912475585938);(-275.1626281738281, 128.62208557128906, 38.76873779296875);(-83.16131591796875, 82.74517822265625, 619.20166015625);1;3.18751525879;(0.6849514842033386, 0.24969235062599182, 0.4604337215423584);(-256.6168212890625, 126.89793395996094, 38.14119338989258);3.45727539062;1;1;1;(0.039091046899557114, 0.6458395719528198);(0.5476338863372803, 0.2268567830324173, 0.4653412997722626);496452252
1;(0.06968352943658829, 0.6465349793434143);1;1.5646661748e+15;(-23.75798225402832, 91.33881378173828, 625.6212158203125);(-273.608642578125, 130.21253967285156, 39.34762191772461);(-83.19769287109375, 82.72875213623047, 619.2327270507812);1;3.19107055664;(0.6850258111953735, 0.24975505471229553, 0.46050000190734863);(-256.8989562988281, 128.4026336669922, 38.68886947631836);3.46228027344;1;1;1;(0.0416940413415432, 0.6407994031906128);(0.547650933265686, 0.2268863320350647, 0.46539977192878723);496463355
1;(0.06941511482000351, 0.647587239742279);1;1.56466617481e+15;(-23.781091690063477, 91.35490417480469, 625.7572631835938);(-273.13751220703125, 129.1508331298828, 38.96114730834961);(-83.26851654052734, 82.74273681640625, 619.42041015625);1;3.18862915039;(0.6851307153701782, 0.2497885376214981, 0.4608912467956543);(-257.0591735839844, 128.07058715820312, 38.568050384521484);3.45901489258;1;1;1;(0.04248322919011116, 0.644163966178894);(0.5476918816566467, 0.22689762711524963, 0.4656751751899719);496474458
